Phone No.,Check-in date,Check-in time,Check-out time
87780709,31/1/2021,1144,1906
99856012,23/1/2021,1809,1951
93416306,26/1/2021,1026,1146
85276217,4/2/2021,1410,1516
91816099,4/2/2021,1055,2149
84175704,1/2/2021,1624,1703
96985224,3/2/2021,1322,1840
92242083,26/1/2021,1229,1850
97647759,12/2/2021,1412,1753
99524307,12/2/2021,1932,2141
86152824,9/2/2021,1310,1801
86029594,30/1/2021,1321,1721
85857315,31/1/2021,1510,2027
87873197,21/1/2021,1548,1810
89651334,23/1/2021,1515,1831
98737491,27/1/2021,1808,1834
96542143,12/2/2021,1235,1604
86655800,4/2/2021,1324,2040
98303518,22/1/2021,1910,2129
94966923,2/2/2021,1447,1749
83118241,7/2/2021,1836,2139
91643866,1/2/2021,1635,1637
92931782,1/2/2021,1940,2055
98527234,22/1/2021,1804,2108
87369727,26/1/2021,1846,2148
88001348,7/2/2021,1601,1941
89237884,1/2/2021,2006,2117
95893145,21/1/2021,1305,1423
88870307,27/1/2021,1604,1951
94981371,12/2/2021,1906,1952
83410300,26/1/2021,1125,1429
89619352,21/1/2021,1115,1602
85915710,20/1/2021,1202,2142
81105390,7/2/2021,1837,1943
86373252,27/1/2021,2111,2154
83506499,24/1/2021,1250,1821
96692906,25/1/2021,1214,1831
89437670,23/1/2021,1746,2050
94448359,27/1/2021,1428,1817
87098133,21/1/2021,1949,2133
83098516,30/1/2021,1337,1723
86494870,25/1/2021,1811,1849
89925492,28/1/2021,1836,2047
86197667,10/2/2021,1039,1420
84604132,5/2/2021,1500,1812
90678569,24/1/2021,1525,2014
83449880,6/2/2021,1328,1538
90092130,31/1/2021,1539,1727
83739292,27/1/2021,1532,1805
97505430,29/1/2021,1526,2103
83783967,21/1/2021,1338,1443
82428552,12/2/2021,1000,1038
80817287,22/1/2021,1230,1525
88052869,30/1/2021,2052,2150
90953499,3/2/2021,1741,2020
88233121,6/2/2021,2141,2156
87909340,3/2/2021,2026,2109
86854696,31/1/2021,1116,1820
99425444,11/2/2021,2044,2122
83953976,11/2/2021,2126,2153
83655466,29/1/2021,1825,2037
83045308,2/2/2021,1236,1916
87481898,2/2/2021,1607,1703
83493750,6/2/2021,1652,1914
88133173,12/2/2021,2055,2136
92130340,29/1/2021,1902,2032
98401851,30/1/2021,1818,1914
88573340,1/2/2021,1455,2101
93652088,12/2/2021,2031,2038
95149587,5/2/2021,1805,1832
88924329,3/2/2021,2155,2156
86667098,31/1/2021,1716,1900
89158953,29/1/2021,1446,1726
88817461,2/2/2021,1813,1923
81971695,21/1/2021,1516,1952
99043329,26/1/2021,1450,1854
88504237,24/1/2021,2136,2138
90908130,2/2/2021,1336,1701
82974599,11/2/2021,1843,2058
89491027,12/2/2021,1317,1623
94791964,2/2/2021,2003,2101
85052664,4/2/2021,1506,2023
93208002,25/1/2021,1005,1847
94455792,23/1/2021,1853,2131
88829512,8/2/2021,1331,1530
95971040,23/1/2021,1416,1751
98171091,20/1/2021,1638,2136
86199772,25/1/2021,1010,1718
80266093,10/2/2021,1754,1844
90120786,21/1/2021,1928,2012
89253478,25/1/2021,2039,2156
94404998,10/2/2021,1457,1647
84407087,1/2/2021,1345,1504
99552271,3/2/2021,1446,2125
91151357,8/2/2021,1748,2035
87871279,3/2/2021,1647,1718
86482879,21/1/2021,1716,1812
85912571,26/1/2021,1006,1337
83923384,22/1/2021,1226,1528
86520304,25/1/2021,1143,1509
89254976,6/2/2021,1236,2153
80465534,10/2/2021,1552,2141
99619205,25/1/2021,1546,1753
82971773,8/2/2021,1315,2041
80193398,28/1/2021,1336,2039
90898620,30/1/2021,1715,1740
86640665,27/1/2021,1043,1839
84513213,7/2/2021,1655,2035
94796829,5/2/2021,1221,1312
97458377,12/2/2021,1241,1608
96608279,5/2/2021,1953,2102
92072024,1/2/2021,1923,1939
89808003,10/2/2021,1907,2019
98442030,24/1/2021,2004,2054
83877326,12/2/2021,2115,2123
95264207,23/1/2021,1708,1734
82035341,11/2/2021,1741,1910
85630012,31/1/2021,2100,2141
90130349,3/2/2021,1157,1945
80356640,23/1/2021,1907,2109
99541807,30/1/2021,1453,2032
95483416,7/2/2021,1840,1850
92126484,12/2/2021,1953,2130
88341843,25/1/2021,1023,1620
80484025,28/1/2021,1519,2054
85198311,5/2/2021,1554,2023
98305821,24/1/2021,1405,1506
85089157,23/1/2021,1357,1630
97132172,25/1/2021,1122,1856
81305557,3/2/2021,1019,1339
87251973,27/1/2021,2003,2032
95938189,9/2/2021,1650,1737
90630020,25/1/2021,1704,1730
92763753,28/1/2021,1233,1453
80078922,25/1/2021,1534,1536
88005102,24/1/2021,1712,2101
81863010,7/2/2021,2052,2105
88532288,23/1/2021,1209,2122
94889076,27/1/2021,1639,2141
94812637,31/1/2021,1313,1843
85616426,5/2/2021,1845,1948
91842143,11/2/2021,1119,1246
97330833,27/1/2021,1356,1957
86821807,2/2/2021,1019,1337
82456137,28/1/2021,1254,1522
93743675,31/1/2021,1542,1850
89231926,3/2/2021,1724,2038
80296160,31/1/2021,1455,2044
92408289,11/2/2021,1305,1713
99263314,12/2/2021,1832,1842
87429956,21/1/2021,1223,1721
96061403,11/2/2021,1119,2120
92502663,23/1/2021,1126,1325
81990442,27/1/2021,1321,1818
84553027,29/1/2021,1033,1102
85359282,6/2/2021,1510,1551
90946900,8/2/2021,1553,2051
83929167,31/1/2021,2017,2054
86810272,26/1/2021,1729,2141
86172018,12/2/2021,1520,1846
88234888,28/1/2021,1602,1728
84311422,11/2/2021,2140,2151
93424097,31/1/2021,1052,1900
85651094,5/2/2021,2002,2058
88508140,31/1/2021,1358,1731
96694540,7/2/2021,1512,2106
91254317,22/1/2021,1805,1831
93041645,2/2/2021,1832,2040
82809254,27/1/2021,1953,2025
85131041,27/1/2021,1501,1720
91254128,1/2/2021,1517,2130
85451065,3/2/2021,2040,2135
92280754,21/1/2021,1555,2021
97969218,5/2/2021,1347,1815
98111375,28/1/2021,2149,2157
88718258,7/2/2021,2037,2051
95293768,11/2/2021,1521,1823
86898595,8/2/2021,1631,1743
98427992,23/1/2021,2158,2158
85137185,26/1/2021,1917,2136
97536146,31/1/2021,1745,2115
81270885,11/2/2021,1540,1644
88461077,9/2/2021,1701,1715
86072917,28/1/2021,1510,1838
83606938,11/2/2021,1113,1611
80109505,5/2/2021,1008,2019
96735032,2/2/2021,1144,1818
94153876,29/1/2021,1545,1607
93030974,3/2/2021,1320,1513
92467529,10/2/2021,1758,2050
94202689,29/1/2021,2050,2053
98785315,27/1/2021,1058,1529
97423234,23/1/2021,1651,2007
85982196,6/2/2021,1130,1344
95569463,1/2/2021,1056,1309
80894413,10/2/2021,1938,2152
86081438,31/1/2021,1942,2118
89040848,25/1/2021,1034,2119
86735895,1/2/2021,1331,2129
80781706,2/2/2021,1414,1437
93799978,6/2/2021,1834,1921
88331238,29/1/2021,1545,2011
85926639,6/2/2021,2057,2138
96063895,20/1/2021,2113,2131
86168948,12/2/2021,1152,1416
97571120,11/2/2021,1940,2041
87519094,23/1/2021,1945,2050
81182751,25/1/2021,1348,2134
84179519,4/2/2021,1800,1813
88872525,29/1/2021,2028,2058
98669605,3/2/2021,1601,1722
82968132,10/2/2021,1244,1846
80935172,25/1/2021,1048,1532
90345935,28/1/2021,1554,2119
86949029,25/1/2021,1807,2010
89787054,29/1/2021,1537,2149
98709906,21/1/2021,1523,1645
99319006,20/1/2021,1629,1637
90390534,2/2/2021,1957,2134
94692141,23/1/2021,1518,2142
98705518,2/2/2021,1221,2019
82251845,5/2/2021,1212,1642
84787325,28/1/2021,1730,2035
84659462,6/2/2021,1054,1401
82986607,24/1/2021,1656,1823
85577065,26/1/2021,1835,1931
91436532,1/2/2021,1402,1746
99823053,4/2/2021,1038,2108
87507365,7/2/2021,1213,2026
85300799,5/2/2021,1141,1256
86938071,26/1/2021,2123,2135
80837852,21/1/2021,2045,2115
91521253,20/1/2021,1521,1754
86346684,4/2/2021,1549,1806
93089332,31/1/2021,1820,2036
86378860,3/2/2021,1042,1143
83643542,11/2/2021,1743,2125
91803431,9/2/2021,2132,2140
97059424,29/1/2021,1521,1643
89887040,20/1/2021,1552,1904
91070653,6/2/2021,1932,2123
93624425,27/1/2021,1329,1415
96160009,25/1/2021,1137,1749
85051451,27/1/2021,1116,1913
94447588,8/2/2021,2012,2145
90831819,10/2/2021,1833,2123
87307232,24/1/2021,1735,1942
89238011,9/2/2021,1755,2026
90629849,3/2/2021,1626,2054
94523674,26/1/2021,1912,2116
86869662,31/1/2021,1822,1844
81293926,20/1/2021,1711,1920
94507745,28/1/2021,1031,1416
87302900,26/1/2021,1002,2116
97724148,3/2/2021,1420,2108
90761743,28/1/2021,1411,1539
88953145,7/2/2021,1150,1304
96307176,3/2/2021,1322,1858
84964694,22/1/2021,1414,1431
96125280,26/1/2021,1610,2058
99781746,5/2/2021,1030,1555
92073652,12/2/2021,1019,1106
86198583,21/1/2021,1300,1512
99602149,29/1/2021,1411,1944
82360391,25/1/2021,1654,1735
80259762,30/1/2021,1251,1421
87392473,8/2/2021,1848,1913
82126963,23/1/2021,2028,2136
95857704,31/1/2021,1945,2022
92178190,23/1/2021,1645,2154
83370192,5/2/2021,2157,2158
89397874,11/2/2021,1818,1940
96590324,3/2/2021,2150,2156
97532657,9/2/2021,2126,2157
99437499,1/2/2021,1019,1040
83073348,9/2/2021,1349,2133
94926088,25/1/2021,1221,2021
87337021,28/1/2021,1712,1941
95659761,20/1/2021,1455,2023
94756889,31/1/2021,1753,1938
98677199,10/2/2021,1425,1933
98314070,10/2/2021,1506,1852
93767234,25/1/2021,1213,1351
87034414,20/1/2021,1739,1742
88257466,7/2/2021,1107,1443
99210414,7/2/2021,1422,1502
94907007,7/2/2021,2057,2149
83952783,20/1/2021,1114,2018
98206588,26/1/2021,2019,2034
89795163,5/2/2021,1850,1903
99002570,4/2/2021,1617,1955
92170282,5/2/2021,1727,1944
95895974,7/2/2021,1246,2050
81596058,3/2/2021,1833,2001
85176627,2/2/2021,1427,1505
91249137,31/1/2021,2001,2050
86911708,6/2/2021,1706,1724
81739625,2/2/2021,1402,1847
94314368,1/2/2021,1416,1805
84373373,26/1/2021,2129,2157
93023927,10/2/2021,1314,1935
81354607,7/2/2021,1143,1354
92344530,6/2/2021,1555,1918
83166741,10/2/2021,1338,1455
82190423,3/2/2021,1226,1830
92915641,8/2/2021,1403,1719
93241702,28/1/2021,1326,2047
81736442,4/2/2021,1312,1858
86228042,21/1/2021,2036,2153
86683755,6/2/2021,1100,1752
96607664,22/1/2021,1442,2125
97770223,5/2/2021,1736,1905
86949561,25/1/2021,1838,1844
99756257,12/2/2021,1516,1717
98532215,4/2/2021,1334,1814
80688587,31/1/2021,1855,1914
88478375,1/2/2021,1949,2121
95720848,24/1/2021,1129,2040
94551343,28/1/2021,1122,1601
89358001,9/2/2021,2015,2144
90652769,22/1/2021,1201,1337
80084606,23/1/2021,1810,1925
84324500,10/2/2021,1327,2051
99142765,2/2/2021,2132,2150
88777955,20/1/2021,1151,2105
80436476,21/1/2021,1733,1844
81459009,21/1/2021,1839,1851
97156881,22/1/2021,1034,1655
81877800,12/2/2021,1729,1746
82472116,10/2/2021,1728,2019
89266169,5/2/2021,1646,2043
92105370,22/1/2021,1715,1810
98545949,2/2/2021,1411,1644
93336483,31/1/2021,1928,2136
97352840,1/2/2021,1953,2142
82050681,8/2/2021,2104,2147
91546797,11/2/2021,1355,1703
99250467,3/2/2021,1028,1448
85656933,22/1/2021,1203,1656
90138469,4/2/2021,1220,1758
92718959,29/1/2021,1054,1120
95780618,23/1/2021,1816,2025
82455604,30/1/2021,2014,2119
97493974,6/2/2021,1833,2142
89585609,23/1/2021,1034,1348
85350503,24/1/2021,1030,1610
97704271,25/1/2021,1146,1517
94034019,4/2/2021,2100,2106
99139112,21/1/2021,2052,2158
87363177,6/2/2021,1800,1856
98503572,12/2/2021,1714,1816
97197503,12/2/2021,2108,2157
93751548,31/1/2021,1651,2119
85486923,5/2/2021,1736,1938
86129079,26/1/2021,1730,1915
97438086,31/1/2021,1421,2107
88687075,10/2/2021,1557,1909
86487785,2/2/2021,1049,1531
88449490,6/2/2021,1722,1930
85639903,29/1/2021,1852,1928
81263535,28/1/2021,2121,2140
83630546,30/1/2021,1142,1904
87527396,22/1/2021,1933,2104
85109606,7/2/2021,1429,1933
80964872,20/1/2021,2132,2132
86960778,28/1/2021,1043,1742
98602254,6/2/2021,1612,1849
95736523,1/2/2021,1122,1129
90701524,12/2/2021,1736,1800
85181260,11/2/2021,1954,2117
90077267,6/2/2021,2126,2137
95369787,28/1/2021,2157,2158
95497160,1/2/2021,1257,1649
98887639,10/2/2021,1454,1925
88476666,30/1/2021,1858,2054
98278256,31/1/2021,2016,2038
94530240,10/2/2021,1402,2120
80442279,1/2/2021,1055,1919
93873887,9/2/2021,1850,2156
96588474,25/1/2021,2042,2108
91518671,27/1/2021,2120,2156
90138882,11/2/2021,1135,1833
80654655,29/1/2021,1547,1809
81249268,9/2/2021,2011,2144
97281592,6/2/2021,1135,1525
88834222,6/2/2021,1310,1344
97743267,30/1/2021,1538,1603
94278293,31/1/2021,1721,1937
96307171,6/2/2021,1136,1732
88772763,24/1/2021,1440,1440
81414644,10/2/2021,1457,1826
96819467,24/1/2021,1115,1123
93907667,21/1/2021,1720,1808
98464081,23/1/2021,2002,2030
97386698,22/1/2021,1307,2026
89314455,11/2/2021,1607,1938
80330581,28/1/2021,1554,1915
81895765,1/2/2021,1517,1843
82936498,20/1/2021,1315,1714
91294823,8/2/2021,2107,2142
82676207,26/1/2021,1549,1719
98018143,30/1/2021,1438,1717
93554982,1/2/2021,1521,1830
95143146,2/2/2021,2144,2157
94055640,25/1/2021,1934,2126
91862027,6/2/2021,2103,2143
85481093,10/2/2021,2106,2153
84675848,20/1/2021,1615,2001
81465651,2/2/2021,1335,1915
90248977,6/2/2021,1454,1655
87766839,11/2/2021,1321,1816
99741894,8/2/2021,1601,2028
97319280,12/2/2021,1353,1431
82712358,21/1/2021,1451,1647
99933580,8/2/2021,1915,2107
92753633,1/2/2021,1636,1807
89129721,22/1/2021,1122,1456
82957581,2/2/2021,1945,2012
81538211,25/1/2021,1137,1602
97986445,20/1/2021,2016,2109
90716716,8/2/2021,1757,1819
98842392,23/1/2021,1257,1948
97635735,27/1/2021,1329,1600
86985540,28/1/2021,2039,2153
83234654,8/2/2021,1404,1839
98566087,21/1/2021,1422,1918
97568823,2/2/2021,2051,2124
84980178,12/2/2021,1019,2144
94318956,29/1/2021,2027,2133
98626694,30/1/2021,1315,1913
87312352,8/2/2021,1747,1815
92474855,10/2/2021,1519,2032
83153057,23/1/2021,1712,1913
83361523,23/1/2021,1815,1848
85034478,28/1/2021,1632,1930
92309852,24/1/2021,2142,2144
96006282,25/1/2021,1929,2035
90454677,10/2/2021,1501,1609
82425443,24/1/2021,1825,1854
81235763,2/2/2021,1034,2053
90788485,31/1/2021,1416,1954
84773546,9/2/2021,1403,1527
91816093,8/2/2021,1943,2119
99961007,4/2/2021,1444,1931
85858795,30/1/2021,1556,1850
81034501,4/2/2021,1757,2147
92276422,21/1/2021,1831,1913
89954288,27/1/2021,1306,1333
85652713,28/1/2021,1337,1613
95605351,31/1/2021,1116,2140
80145542,31/1/2021,1817,1820
95274641,12/2/2021,1915,2031
82608173,20/1/2021,2003,2043
94922170,10/2/2021,1602,1948
90296637,24/1/2021,1732,2144
85558227,4/2/2021,1757,1812
88571545,10/2/2021,1246,1733
90585972,27/1/2021,1737,1821
86261673,1/2/2021,1447,1854
92358283,29/1/2021,1608,2026
80298204,27/1/2021,1139,2031
87592267,9/2/2021,1348,1611
96050761,11/2/2021,1754,1822
86225691,4/2/2021,1202,1353
80328079,23/1/2021,1145,1910
91617639,21/1/2021,1426,1949
84120164,23/1/2021,1736,2155
82438032,25/1/2021,1328,2044
95129753,31/1/2021,1550,2136
85403198,1/2/2021,1935,2006
80731396,30/1/2021,1540,1842
91030910,5/2/2021,1724,1942
87072203,22/1/2021,1335,1804
90923369,25/1/2021,1819,2020
88730509,28/1/2021,2108,2144
84310928,9/2/2021,1013,1154
91505116,30/1/2021,1143,1432
91216706,29/1/2021,1418,1623
82832271,11/2/2021,1517,1541
86365396,9/2/2021,1213,1516
87325618,5/2/2021,1148,2116
99821346,2/2/2021,1031,1136
98612198,11/2/2021,1654,2050
85827415,5/2/2021,1811,2109
81774486,23/1/2021,1326,1918
96530084,11/2/2021,1958,2008
84212173,12/2/2021,1710,1927
97985201,20/1/2021,1237,1840
84116066,29/1/2021,1420,1931
93762963,30/1/2021,1456,1558
91278618,3/2/2021,1147,1816
93857905,9/2/2021,1420,1508
82609426,9/2/2021,2012,2153
88231922,7/2/2021,1338,1927
95338928,23/1/2021,1749,2134
90047581,10/2/2021,1144,1839
94955285,11/2/2021,1034,1501
93276920,7/2/2021,1919,1957
82152443,22/1/2021,1338,1927
91962922,31/1/2021,1931,1949
81968339,20/1/2021,1535,1954
89071858,24/1/2021,1709,1709
88924096,25/1/2021,1836,2019
82500312,8/2/2021,1133,1604
96841611,20/1/2021,1923,1945
91170887,12/2/2021,1550,1558
93776771,22/1/2021,1912,2009
90137983,29/1/2021,1231,1927
98248688,7/2/2021,1246,1807
80823493,7/2/2021,1820,1949
91752652,23/1/2021,1210,2147
94286277,22/1/2021,1920,2020
92379054,1/2/2021,1444,1714
92108704,3/2/2021,1557,1838
95357467,11/2/2021,1229,2051
86814767,8/2/2021,1900,2005
86708767,3/2/2021,1126,2035
82106574,24/1/2021,2138,2149
94065005,25/1/2021,1329,1441
99527205,26/1/2021,1531,1837
86925370,30/1/2021,1257,1929
90005482,23/1/2021,1442,2139
99844414,12/2/2021,1713,2024
96692872,25/1/2021,1307,1948
92282857,12/2/2021,1606,2000
89870569,22/1/2021,1515,2006
80811911,26/1/2021,1806,1811
87721206,28/1/2021,1029,1303
87086556,8/2/2021,1237,1615
89967398,26/1/2021,1320,1716
90531925,1/2/2021,1554,1650
99923172,11/2/2021,1341,2018
90109854,4/2/2021,1914,2141
90858547,2/2/2021,1502,1856
80460211,20/1/2021,1201,2038
93249719,7/2/2021,1039,1822
83700041,3/2/2021,1250,2139
84970785,7/2/2021,1437,1934
92808484,30/1/2021,1111,1749
92890391,20/1/2021,1042,1210
93809955,6/2/2021,1646,1803
91724167,31/1/2021,1747,2028
92597610,21/1/2021,2108,2115
94835420,11/2/2021,1634,1944
83132898,24/1/2021,2103,2119
91826076,28/1/2021,1037,1124
86694184,29/1/2021,1744,1847
98085467,20/1/2021,1204,1352
96378231,31/1/2021,1205,1933
81210715,23/1/2021,2030,2148
90613310,12/2/2021,1836,2145
96481586,7/2/2021,1853,2031
84848076,2/2/2021,1358,1740
91104779,26/1/2021,1953,2047
82607283,28/1/2021,2117,2117
88231043,21/1/2021,1556,1922
98257209,2/2/2021,2130,2136
93674920,10/2/2021,1722,1900
86043129,29/1/2021,1436,1441
82606156,2/2/2021,2116,2130
94807468,4/2/2021,1214,1724
85829080,2/2/2021,1310,2156
96989842,3/2/2021,2052,2127
94710506,7/2/2021,1952,2041
81881022,5/2/2021,1738,2137
91237555,22/1/2021,1034,1232
87411885,28/1/2021,1852,2156
86931381,1/2/2021,1746,2134
95445848,10/2/2021,1658,1731
91821814,22/1/2021,1742,2107
80643914,25/1/2021,1921,2018
85206950,3/2/2021,1857,2149
82807555,6/2/2021,2105,2146
88464192,23/1/2021,1154,1241
94159492,5/2/2021,1228,1742
99594337,21/1/2021,1332,1407
96482001,30/1/2021,2051,2055
81431332,27/1/2021,2127,2147
95517930,28/1/2021,1939,2040
84323362,5/2/2021,1037,1848
92835123,30/1/2021,1317,1947
96877580,27/1/2021,1226,1917
95667146,4/2/2021,2012,2017
98413336,10/2/2021,1731,2001
92619134,7/2/2021,1233,1955
99881543,31/1/2021,1636,1847
88407842,27/1/2021,1640,1806
84690936,24/1/2021,1723,1853
83436610,23/1/2021,1522,1552
99846413,12/2/2021,1633,2000
99315457,29/1/2021,1933,2128
91263663,9/2/2021,1449,1455
83480270,27/1/2021,1812,2139
98783509,29/1/2021,1906,1956
89818988,30/1/2021,1652,1825
83596291,4/2/2021,1615,1645
84319707,24/1/2021,1846,2002
99267071,9/2/2021,1800,1900
94251039,28/1/2021,1446,1452
86327112,23/1/2021,2058,2115
87585138,3/2/2021,1841,1906
99806174,6/2/2021,1546,2029
89039160,27/1/2021,1707,2003
95482087,10/2/2021,1950,2153
85524879,31/1/2021,1129,2030
80945886,27/1/2021,1447,1629
94141767,23/1/2021,1307,2102
93545060,30/1/2021,1128,1143
85330769,7/2/2021,1730,2136
87072782,6/2/2021,2130,2140
86843060,12/2/2021,1019,2058
94732272,4/2/2021,2031,2142
94171736,22/1/2021,1710,1858
91654469,7/2/2021,2130,2157
82064422,31/1/2021,1941,1945
81169913,30/1/2021,1116,1152
90723662,7/2/2021,1452,1935
99154819,22/1/2021,2001,2150
95814959,2/2/2021,1633,1746
97670244,2/2/2021,1413,2109
83510277,20/1/2021,1338,1926
85090932,20/1/2021,2047,2145
93679095,25/1/2021,1011,1349
98791699,10/2/2021,1833,2113
81597988,7/2/2021,1640,2108
91294318,9/2/2021,1818,2019
99020604,5/2/2021,1838,2158
84702853,7/2/2021,1101,2037
87666689,31/1/2021,2141,2144
82878932,22/1/2021,1605,1955
86280211,28/1/2021,1952,2120
92951269,3/2/2021,1314,1728
94014708,27/1/2021,2013,2016
80046967,30/1/2021,1343,1910
96122329,12/2/2021,1858,1927
95513814,24/1/2021,1328,2139
98350589,12/2/2021,1803,2058
82254405,24/1/2021,1644,2100
92938533,29/1/2021,1220,1819
94836724,22/1/2021,1247,1635
84277474,31/1/2021,1958,2045
98298030,27/1/2021,1513,1914
86811434,28/1/2021,1404,1712
84838926,6/2/2021,1228,2042
86505065,10/2/2021,1310,2115
84661811,9/2/2021,1325,1948
81671932,10/2/2021,1731,1951
89430466,25/1/2021,1448,1701
93153738,7/2/2021,1839,1943
94541072,23/1/2021,1515,1910
97095306,1/2/2021,1810,1821
94765375,23/1/2021,1834,2107
95161615,28/1/2021,1658,1708
90243194,29/1/2021,2154,2155
81551446,11/2/2021,1814,2105
84471923,8/2/2021,2100,2129
83650296,28/1/2021,1430,1901
95586158,7/2/2021,1242,1934
95753150,5/2/2021,1812,1929
91876958,21/1/2021,1736,2133
88435726,4/2/2021,1509,2048
82132628,9/2/2021,1113,1840
99310657,26/1/2021,2150,2157
88255012,22/1/2021,2030,2158
84458713,25/1/2021,2139,2141
95971988,28/1/2021,1134,1835
97740637,9/2/2021,1652,1654
80930360,10/2/2021,1547,1552
97165400,6/2/2021,2118,2153
97018879,31/1/2021,1848,1942
88724176,6/2/2021,1624,2035
98631704,4/2/2021,1906,2130
84019204,23/1/2021,1743,1949
80823892,25/1/2021,1821,2138
92477785,31/1/2021,1200,1329
91782047,23/1/2021,1858,2110
88748049,23/1/2021,1646,1648
96669530,5/2/2021,2123,2150
90248102,21/1/2021,1132,1651
89253488,5/2/2021,1817,2133
81117381,23/1/2021,1048,2122
88512911,30/1/2021,1017,1850
93086033,20/1/2021,1256,1628
94023272,22/1/2021,1806,1919
92246542,4/2/2021,1312,1633
94689100,8/2/2021,1741,1753
98547706,30/1/2021,2101,2119
82233397,27/1/2021,1041,1729
82033913,2/2/2021,1105,1447
87689704,10/2/2021,1536,1853
80896858,11/2/2021,2052,2121
88850780,27/1/2021,1202,2037
99420162,11/2/2021,2023,2049
98277470,29/1/2021,2010,2019
84093532,11/2/2021,1829,1919
87899212,27/1/2021,2139,2148
80728703,30/1/2021,1955,2035
99613572,26/1/2021,2023,2148
98288771,26/1/2021,2125,2148
95934764,22/1/2021,1508,1941
85684276,29/1/2021,1749,2136
83578736,25/1/2021,1441,1857
92015096,22/1/2021,1754,1845
94961633,20/1/2021,2045,2107
87545569,8/2/2021,1012,2007
97476281,29/1/2021,1508,1839
96840645,26/1/2021,1818,2022
84167390,4/2/2021,1645,1958
90687212,6/2/2021,1412,2001
88716550,24/1/2021,1721,2014
83660746,26/1/2021,1117,1407
91055623,26/1/2021,2134,2152
85723648,29/1/2021,1308,1722
92177991,23/1/2021,2131,2142
90770105,27/1/2021,1013,1048
84209646,10/2/2021,1158,2146
80443654,24/1/2021,1354,1404
99655773,28/1/2021,2113,2157
80019977,31/1/2021,1422,1539
99703097,3/2/2021,2042,2055
86213246,31/1/2021,1409,1426
85010013,8/2/2021,1413,2139
81623373,30/1/2021,1733,1900
88192651,29/1/2021,1501,1518
91596142,8/2/2021,1947,2117
81920212,31/1/2021,1642,1851
83941967,31/1/2021,1012,1030
90343823,20/1/2021,1958,2023
98714539,25/1/2021,1852,2136
98053674,3/2/2021,1702,1813
83270840,6/2/2021,1329,1805
82151151,12/2/2021,1126,1937
95286693,2/2/2021,1801,2149
91153173,3/2/2021,1003,1429
88151683,20/1/2021,1543,2150
83971493,22/1/2021,1843,2129
86478816,24/1/2021,1726,2156
85557043,27/1/2021,1117,1454
88347136,6/2/2021,1632,2026
83410246,28/1/2021,1127,1512
87838547,11/2/2021,1327,2103
95488131,10/2/2021,2017,2034
88488391,12/2/2021,1214,2154
85008935,10/2/2021,1930,2013
91578467,26/1/2021,1324,2146
89377762,2/2/2021,1904,2122
91815167,1/2/2021,1845,2020
86324162,23/1/2021,1311,2042
88477130,27/1/2021,1133,1934
84243563,22/1/2021,1108,1818
88968273,11/2/2021,1752,2143
94941374,11/2/2021,1740,2000
98919365,9/2/2021,1501,1803
84223118,31/1/2021,1934,2019
90510604,9/2/2021,1556,1656
97128107,25/1/2021,1010,2140
80826753,23/1/2021,1458,2139
85642139,22/1/2021,1753,1938
85631521,4/2/2021,1442,1514
98467063,25/1/2021,1643,1811
83909170,24/1/2021,1123,1709
97887768,27/1/2021,1521,2044
98841850,27/1/2021,1110,1346
96287338,27/1/2021,1649,2136
80245383,30/1/2021,2103,2116
90155162,8/2/2021,1448,1917
93247849,21/1/2021,1336,1909
97216160,22/1/2021,1945,2145
98833710,3/2/2021,2153,2153
80943308,5/2/2021,1121,1834
97947747,30/1/2021,1215,1542
88579042,4/2/2021,1923,1925
82657282,9/2/2021,1958,2113
99084250,5/2/2021,1844,2120
92775571,5/2/2021,2007,2107
85901507,9/2/2021,1450,1456
95723935,4/2/2021,2128,2154
82899100,1/2/2021,1113,1819
89295427,9/2/2021,1800,2028
81373994,1/2/2021,1427,2100
96074774,27/1/2021,1836,1903
80907934,23/1/2021,1715,2042
83345239,25/1/2021,1239,1324
92992343,24/1/2021,1120,1858
86542603,28/1/2021,1306,1827
86900882,23/1/2021,2138,2158
87250467,27/1/2021,1308,1322
92851711,21/1/2021,1148,2042
87099444,6/2/2021,1852,2039
96326921,3/2/2021,1125,2114
96114466,24/1/2021,2128,2129
85557830,29/1/2021,1358,1945
99880372,5/2/2021,1828,2033
95021395,28/1/2021,2011,2158
83267592,7/2/2021,1110,1428
86977397,8/2/2021,1558,2154
96876371,20/1/2021,1301,1534
94970656,3/2/2021,1932,2024
82282997,3/2/2021,1547,2050
84496240,23/1/2021,1932,2008
94840521,11/2/2021,1206,1252
95521952,26/1/2021,2022,2039
90810886,8/2/2021,1121,1208
85597061,30/1/2021,2038,2100
81423927,2/2/2021,1257,2015
91183835,3/2/2021,1015,1242
91275143,21/1/2021,1017,2111
90024719,21/1/2021,1246,1751
88249346,11/2/2021,1653,1937
84406416,7/2/2021,2029,2102
86812327,22/1/2021,2009,2035
80065247,24/1/2021,1803,2149
92504276,28/1/2021,1308,1502
94883002,29/1/2021,1314,1333
82401063,12/2/2021,1602,2011
88639487,1/2/2021,2153,2157
97913540,11/2/2021,1204,1251
81843387,10/2/2021,1011,2004
95630903,4/2/2021,1806,1915
82969568,10/2/2021,1406,2009
87622964,7/2/2021,1832,1913
86497429,25/1/2021,1441,1950
