Phone No.,Check-in date,Check-in time,Check-out time
95137033,3/2/2021,1834,2039
86953856,27/1/2021,1639,1656
80784397,24/1/2021,2100,2112
95275292,30/1/2021,1440,1552
86739176,1/2/2021,1548,1953
89089837,7/2/2021,1315,1621
86903615,26/1/2021,1653,1848
90479037,24/1/2021,1451,1501
92722850,3/2/2021,2155,2157
80384652,28/1/2021,1601,2003
97069949,30/1/2021,1327,2131
99540026,9/2/2021,1903,2014
92231989,1/2/2021,1025,1409
99957682,21/1/2021,1033,1632
97176097,27/1/2021,1311,2046
83932316,9/2/2021,1834,2029
96983567,3/2/2021,1444,1618
91532088,21/1/2021,2134,2146
80503314,27/1/2021,1036,1420
91612204,21/1/2021,1331,1637
95332876,12/2/2021,1510,2148
92332433,31/1/2021,1116,2121
84867526,7/2/2021,1437,2147
90912594,7/2/2021,1019,1337
81730330,25/1/2021,1408,1726
84053890,11/2/2021,1058,1814
83685345,24/1/2021,1437,1927
97484445,27/1/2021,1541,1854
81784716,8/2/2021,1751,1847
98020368,2/2/2021,1036,1450
99687678,20/1/2021,1042,1642
94049668,3/2/2021,1530,1755
93378246,30/1/2021,1210,1356
96560337,4/2/2021,1115,1120
89179730,3/2/2021,1035,1844
98191111,1/2/2021,1635,2001
88180181,11/2/2021,1417,1525
98246540,25/1/2021,2154,2155
80591243,12/2/2021,1303,1423
90511612,23/1/2021,1641,1844
99557745,7/2/2021,2124,2127
94059588,20/1/2021,1348,2048
85443600,27/1/2021,1910,1949
99133771,24/1/2021,1736,1742
98135353,30/1/2021,1821,2158
83825219,31/1/2021,1830,1845
99639178,7/2/2021,1650,2041
96662892,4/2/2021,2113,2145
80424028,22/1/2021,1712,1947
94401988,21/1/2021,1312,2151
95302808,2/2/2021,2122,2142
94395931,10/2/2021,1013,1406
85248225,30/1/2021,1929,2034
96403498,27/1/2021,1811,2128
87574510,21/1/2021,1746,2155
84413011,9/2/2021,1921,1954
85801344,30/1/2021,1731,1816
99888904,27/1/2021,1357,1836
88332201,30/1/2021,1242,1510
80966195,5/2/2021,1618,2003
88607314,8/2/2021,1626,2127
94391208,27/1/2021,2027,2119
96771072,25/1/2021,2003,2034
88480650,9/2/2021,1648,2116
98230968,10/2/2021,1302,1439
83828859,6/2/2021,1604,2122
89086313,26/1/2021,1326,1702
89598242,24/1/2021,1323,2116
90717994,12/2/2021,1354,1401
93408063,21/1/2021,1231,1242
90173933,26/1/2021,1742,1747
88535690,29/1/2021,1406,1826
84949168,28/1/2021,1924,1957
96058297,24/1/2021,1412,1552
99100435,3/2/2021,1850,2158
80751416,2/2/2021,2007,2120
92948061,31/1/2021,1425,1948
81293287,10/2/2021,1742,2120
94821139,20/1/2021,1134,1504
84930999,20/1/2021,1357,2013
86671222,27/1/2021,1430,1806
97054024,6/2/2021,1718,2051
95495922,24/1/2021,1714,1726
83338226,29/1/2021,1101,1214
84370064,4/2/2021,1601,1637
99739412,20/1/2021,1046,1422
89755713,10/2/2021,1809,1811
96059709,21/1/2021,1810,1926
99822673,23/1/2021,2024,2149
82692520,28/1/2021,1707,1925
98104457,11/2/2021,1532,1740
81389295,26/1/2021,1505,2040
93661589,8/2/2021,1657,1926
96527587,31/1/2021,1128,1251
86493001,6/2/2021,2038,2152
83985942,20/1/2021,1037,1635
85270029,20/1/2021,1851,2131
83710668,25/1/2021,1341,1955
87951867,5/2/2021,1322,1831
83321939,10/2/2021,1245,1245
97643047,9/2/2021,1238,2150
86131793,31/1/2021,2149,2153
89060270,4/2/2021,1122,1558
87058206,25/1/2021,1908,1929
91378560,22/1/2021,1755,1835
84483233,30/1/2021,1737,1905
83734065,9/2/2021,1532,1831
86722123,11/2/2021,1241,1526
91801583,27/1/2021,1920,2147
86385905,1/2/2021,1404,2011
95364048,27/1/2021,1912,2135
96304449,9/2/2021,2022,2156
95729759,6/2/2021,1808,1849
99090045,27/1/2021,1955,2153
85724003,10/2/2021,1217,1703
92629887,12/2/2021,1039,1211
82118870,5/2/2021,2029,2126
95434154,5/2/2021,1603,1723
86896189,31/1/2021,1551,1756
92248063,8/2/2021,1248,2019
93579074,25/1/2021,1715,2127
93036632,12/2/2021,1541,1702
99031391,30/1/2021,1034,1035
80979661,29/1/2021,1605,1858
95353956,5/2/2021,1653,1739
91647993,4/2/2021,1557,1801
90380171,27/1/2021,1837,2129
97271153,6/2/2021,1545,2040
97040623,6/2/2021,1624,1925
87180042,24/1/2021,1816,2033
97169549,22/1/2021,1425,1921
94838023,30/1/2021,1716,1733
88457516,24/1/2021,1924,2120
87632246,24/1/2021,1617,1912
86387938,6/2/2021,1154,1201
80091085,22/1/2021,1817,2017
85859551,5/2/2021,1044,1310
93946973,22/1/2021,1456,1509
96803434,21/1/2021,1522,2030
80712677,24/1/2021,2029,2141
84671660,1/2/2021,2055,2122
92611829,5/2/2021,1851,1857
80732104,22/1/2021,1746,2138
99361667,9/2/2021,1009,1716
99308725,8/2/2021,1919,1927
86614285,25/1/2021,2125,2140
81708422,24/1/2021,1129,1331
80759755,24/1/2021,1515,2015
81811012,30/1/2021,2156,2158
82035376,4/2/2021,1942,2001
81751275,6/2/2021,1401,1941
98864955,7/2/2021,1413,1620
93688358,31/1/2021,1957,2016
88543275,3/2/2021,1024,1118
95520535,2/2/2021,1511,1818
92944362,23/1/2021,1608,2142
80489648,22/1/2021,1953,2003
82922786,12/2/2021,1102,1332
95462494,1/2/2021,1127,1950
82837654,11/2/2021,1138,1646
89149123,9/2/2021,2119,2144
87859494,1/2/2021,2041,2100
90425507,23/1/2021,1122,1502
97645491,4/2/2021,1132,1722
93566518,20/1/2021,1511,1842
98371426,26/1/2021,2127,2131
95542386,9/2/2021,1740,1950
83390934,1/2/2021,1110,1857
97473672,6/2/2021,1250,1439
83071498,2/2/2021,1100,1809
93247841,7/2/2021,1718,2112
95495049,1/2/2021,1230,2125
86048967,27/1/2021,1722,1755
83580603,9/2/2021,2046,2054
92333865,22/1/2021,1028,1723
98449848,26/1/2021,1339,1600
84523784,2/2/2021,2034,2139
94281620,31/1/2021,1523,1537
82063835,6/2/2021,1443,1447
87777266,10/2/2021,1721,1818
87621463,23/1/2021,1128,2019
86068057,23/1/2021,1635,1924
96988168,4/2/2021,1817,2125
83595889,29/1/2021,1047,1414
85854491,30/1/2021,1802,2027
85017080,12/2/2021,1915,2034
96547282,6/2/2021,2132,2154
94494887,22/1/2021,1323,1331
96652976,5/2/2021,1003,1744
86392225,22/1/2021,1545,1727
89381995,20/1/2021,1354,1713
87860936,1/2/2021,1645,1701
98856729,29/1/2021,2144,2158
86161447,7/2/2021,1933,2101
83101056,12/2/2021,1547,1800
92275076,6/2/2021,1149,2145
95961672,21/1/2021,1034,1315
87778392,27/1/2021,1054,1619
98134670,28/1/2021,1056,1712
88801076,27/1/2021,1428,1902
93133281,31/1/2021,1220,1905
80022298,20/1/2021,1628,1653
88020121,1/2/2021,2030,2130
87268232,3/2/2021,1256,2133
98289965,6/2/2021,2002,2121
85207134,22/1/2021,1303,1915
94155353,27/1/2021,1735,2019
81607731,26/1/2021,1415,2131
84223942,31/1/2021,1648,2102
82842531,22/1/2021,1955,2025
87041835,31/1/2021,1224,1404
97718329,21/1/2021,1231,2040
87624604,20/1/2021,2133,2143
99234543,29/1/2021,1958,2105
84401829,11/2/2021,1737,2051
84116834,6/2/2021,1545,1858
85753981,24/1/2021,1425,1716
96881426,30/1/2021,1417,1910
88241745,4/2/2021,1128,1458
92491184,29/1/2021,1025,1707
81266295,5/2/2021,1638,1730
91245105,9/2/2021,2156,2158
95412685,29/1/2021,1200,1246
94579702,6/2/2021,1411,2030
96513681,24/1/2021,1400,2110
95403649,1/2/2021,2154,2156
99054427,28/1/2021,1932,1955
83650987,27/1/2021,1133,1935
86020227,1/2/2021,1736,2145
81578979,7/2/2021,1827,2019
94030018,11/2/2021,1233,2147
91512347,7/2/2021,1540,1917
97942074,7/2/2021,1533,1838
98118416,25/1/2021,1814,1901
89446927,27/1/2021,1018,1353
94817029,24/1/2021,1933,2028
81006923,7/2/2021,2035,2112
80762593,5/2/2021,2008,2011
99570824,8/2/2021,2006,2136
82233783,8/2/2021,1737,2107
90356481,23/1/2021,1639,1928
90973180,2/2/2021,1010,1124
83522534,27/1/2021,1613,1721
94617036,10/2/2021,1520,2106
97816759,31/1/2021,1533,2053
93559191,22/1/2021,1355,1521
91478103,23/1/2021,1334,1957
88072729,25/1/2021,1049,1835
95471970,21/1/2021,2149,2150
80982910,7/2/2021,1856,2144
85458147,28/1/2021,1740,2107
80318304,8/2/2021,1035,1517
80006331,7/2/2021,2029,2050
80170584,23/1/2021,1523,2157
89420174,6/2/2021,1117,1355
90497594,21/1/2021,2121,2123
96927849,1/2/2021,1237,1417
86391796,12/2/2021,1047,2011
97770808,9/2/2021,2032,2055
82413073,24/1/2021,1828,1901
96073146,29/1/2021,1528,1817
86669886,3/2/2021,1133,1407
91438550,22/1/2021,1135,1906
89067759,28/1/2021,1715,1941
87195300,2/2/2021,1114,1610
94315379,7/2/2021,1810,1936
85916327,2/2/2021,1435,2033
92624724,23/1/2021,1256,1455
92675529,5/2/2021,1108,1753
83121058,23/1/2021,1633,1951
99567576,10/2/2021,1626,1629
83128970,9/2/2021,2020,2151
89370327,2/2/2021,1455,1652
99864914,28/1/2021,2015,2134
82377216,31/1/2021,1240,2041
94496699,28/1/2021,1810,1941
81094008,30/1/2021,1218,2150
91532341,30/1/2021,2006,2009
88727156,9/2/2021,2007,2152
93855044,11/2/2021,1240,1349
87692922,5/2/2021,1254,2042
96451181,24/1/2021,1129,2121
86717578,20/1/2021,1347,2040
87030304,10/2/2021,1039,1406
94137160,10/2/2021,1612,1748
99976307,26/1/2021,1357,1911
82157788,10/2/2021,1548,1840
90878623,3/2/2021,1124,2115
80750876,9/2/2021,1334,1922
81966494,21/1/2021,1109,1554
97963585,5/2/2021,1836,1922
99150566,29/1/2021,1118,1644
84153401,9/2/2021,1922,2153
83349012,5/2/2021,2111,2124
82461519,2/2/2021,2136,2152
99076767,10/2/2021,2144,2150
93967545,26/1/2021,1040,1539
84335265,2/2/2021,1412,1610
80224447,3/2/2021,1035,1422
96038493,22/1/2021,1415,2128
83686180,26/1/2021,1637,1918
82855102,1/2/2021,2119,2125
93045488,8/2/2021,1521,1952
81280070,3/2/2021,1228,1529
95976624,22/1/2021,1801,2013
85952336,23/1/2021,1147,2128
92234735,24/1/2021,1451,1912
92773960,6/2/2021,2114,2141
86008594,28/1/2021,1000,1435
85076692,6/2/2021,1723,2036
97679900,4/2/2021,1226,1441
81040456,8/2/2021,1145,1952
84033734,26/1/2021,1435,1625
88627960,23/1/2021,1621,1925
92778681,25/1/2021,1124,2021
88482839,28/1/2021,1249,1941
96651346,27/1/2021,2009,2104
85207539,21/1/2021,1229,1343
85903777,30/1/2021,2141,2148
88017394,25/1/2021,1534,1637
80424645,7/2/2021,1312,1908
92890505,4/2/2021,2004,2005
97750435,30/1/2021,1203,1903
98720049,11/2/2021,1630,1649
84497580,2/2/2021,1810,2105
83702438,8/2/2021,1000,1639
99142746,3/2/2021,1120,1635
88237074,7/2/2021,2042,2111
91087754,24/1/2021,1538,1950
86958232,21/1/2021,1528,1954
81834701,1/2/2021,1605,1911
83052236,24/1/2021,2155,2158
99030954,20/1/2021,2033,2140
98378244,22/1/2021,1751,1804
99428185,31/1/2021,2018,2143
86934082,9/2/2021,1610,1918
90204206,1/2/2021,1419,1839
81500618,5/2/2021,1107,1125
80793502,29/1/2021,2021,2021
88758871,10/2/2021,2052,2141
82204861,8/2/2021,1504,1725
90188741,11/2/2021,1457,1748
84089933,1/2/2021,1406,1710
89604415,10/2/2021,1054,1222
95068225,20/1/2021,1619,2046
83090852,3/2/2021,1834,2104
88873783,7/2/2021,1606,2156
96478815,8/2/2021,1319,1930
92343270,1/2/2021,2048,2116
80511354,2/2/2021,1306,1519
86551517,29/1/2021,1017,1523
91680848,31/1/2021,1519,1919
93601506,20/1/2021,2036,2117
83908516,11/2/2021,2014,2025
98158111,3/2/2021,1332,2044
95990083,11/2/2021,1930,2107
93180327,6/2/2021,1200,1855
84828566,25/1/2021,1052,1656
96220270,26/1/2021,1753,2047
86875126,1/2/2021,1903,1935
80396022,9/2/2021,1558,2138
86572971,9/2/2021,2129,2145
89487364,9/2/2021,1514,2124
91122041,9/2/2021,1350,1846
92805737,1/2/2021,2029,2114
81086798,26/1/2021,1257,1905
89637698,1/2/2021,1823,2141
80716414,23/1/2021,1807,1853
94007018,4/2/2021,2001,2005
86576651,26/1/2021,2115,2117
84914191,10/2/2021,1909,2003
80408513,29/1/2021,1039,1119
91034146,25/1/2021,1256,1615
86790897,27/1/2021,2120,2148
96948294,6/2/2021,1143,2018
84003697,9/2/2021,1753,1837
88902893,9/2/2021,2102,2149
86636002,9/2/2021,1522,1547
93345299,20/1/2021,1128,2104
95071344,24/1/2021,2028,2130
99731879,9/2/2021,1618,1945
82481513,31/1/2021,1336,1638
90579216,20/1/2021,1414,1823
99981983,12/2/2021,1729,1919
98022192,6/2/2021,1028,1100
94486561,21/1/2021,1950,2029
80966176,11/2/2021,1521,1925
82891112,1/2/2021,1341,1849
96746600,3/2/2021,1256,2102
95315883,5/2/2021,1104,1607
87871051,27/1/2021,1825,2114
84507468,3/2/2021,1441,1906
91222750,9/2/2021,1331,2051
92561907,2/2/2021,2140,2146
93317417,25/1/2021,1721,2135
84148273,1/2/2021,1449,1924
83193953,8/2/2021,1834,1906
96357377,25/1/2021,1002,2118
98960686,23/1/2021,1950,2157
95658787,8/2/2021,1550,1643
96007724,6/2/2021,2131,2148
86787574,31/1/2021,1541,1602
99484169,3/2/2021,1357,1900
95035470,27/1/2021,1107,1914
84396478,20/1/2021,1725,2037
85910819,8/2/2021,1311,1325
82736906,8/2/2021,1600,1701
93920178,23/1/2021,1426,2007
88175261,3/2/2021,1854,2057
85854534,5/2/2021,2129,2158
99376255,3/2/2021,1304,1958
99777664,7/2/2021,1803,2044
87958489,21/1/2021,1005,1641
83264719,2/2/2021,2120,2143
88077960,23/1/2021,1631,2051
99634315,29/1/2021,1530,2055
98552989,5/2/2021,1115,1427
81942000,6/2/2021,1401,1940
97448841,3/2/2021,1939,2128
92491390,30/1/2021,1455,1732
88116222,11/2/2021,1310,1935
91766242,10/2/2021,1117,1518
88459176,27/1/2021,1346,1812
82834723,5/2/2021,2157,2157
87254392,23/1/2021,1629,1733
95259317,4/2/2021,1357,1411
97709301,27/1/2021,1740,2137
86020778,11/2/2021,2103,2107
86575385,10/2/2021,1415,1829
80334069,3/2/2021,1232,1538
99122688,10/2/2021,1950,2112
85812578,10/2/2021,2120,2138
82749308,21/1/2021,1254,1429
99547888,24/1/2021,1932,2029
82595119,27/1/2021,1112,1141
89953427,1/2/2021,1238,1429
98684374,22/1/2021,1629,1948
98028944,5/2/2021,1830,2011
81356772,22/1/2021,2112,2115
88539257,25/1/2021,1623,2118
94160938,27/1/2021,1224,1327
92085127,9/2/2021,1416,2108
92369221,26/1/2021,2054,2054
89270166,5/2/2021,2005,2100
88651285,4/2/2021,1843,1905
95957068,11/2/2021,1238,1532
88638558,7/2/2021,1539,2116
91632452,3/2/2021,2038,2148
83212923,25/1/2021,1915,2113
93462201,5/2/2021,1158,2043
94444759,1/2/2021,1151,1610
93003785,24/1/2021,1751,1832
96777956,1/2/2021,1050,1614
82045408,7/2/2021,1210,1401
88567796,20/1/2021,2108,2129
97135987,22/1/2021,2119,2124
97532325,10/2/2021,1720,2103
80146422,4/2/2021,1144,1633
91544304,11/2/2021,1731,1802
83972875,9/2/2021,1910,1956
95406488,8/2/2021,1116,2002
85117341,9/2/2021,1027,1101
85662180,3/2/2021,1058,1630
86541966,24/1/2021,1140,2026
92808554,31/1/2021,1852,2027
86978536,11/2/2021,1603,2145
92873750,20/1/2021,1311,1629
85427816,20/1/2021,1422,1505
84448115,25/1/2021,2043,2052
85862498,9/2/2021,1121,2113
82192036,11/2/2021,1451,1848
86441776,3/2/2021,2039,2150
98725851,6/2/2021,1348,1717
97843958,6/2/2021,1155,1921
96482049,6/2/2021,1124,1440
99580177,9/2/2021,2104,2133
84331153,2/2/2021,2126,2144
80924704,4/2/2021,1503,1506
98252025,26/1/2021,1235,1923
83537069,8/2/2021,1832,1855
84447622,6/2/2021,1652,2134
94896395,30/1/2021,1014,2104
81387423,26/1/2021,2039,2114
92114279,9/2/2021,1941,2000
81971369,1/2/2021,1541,1731
90526514,9/2/2021,1637,1953
98256343,6/2/2021,2113,2127
97111782,31/1/2021,1105,1630
91148559,9/2/2021,2106,2143
82684035,7/2/2021,2018,2055
86274635,8/2/2021,1705,1757
95016007,25/1/2021,1340,1424
99981450,31/1/2021,1502,2106
90333338,5/2/2021,1940,1950
80347992,11/2/2021,1839,1934
82897291,22/1/2021,1303,1339
81674335,27/1/2021,1345,1534
87315184,9/2/2021,1605,1643
83114507,11/2/2021,1119,1149
85391758,22/1/2021,1137,2128
98189539,25/1/2021,2000,2118
82314903,26/1/2021,1218,2026
80474142,22/1/2021,1313,1622
94485319,12/2/2021,1801,2135
96030514,20/1/2021,2028,2142
98257917,23/1/2021,1944,2140
81244841,26/1/2021,1849,2037
96769176,9/2/2021,1547,1805
95517019,21/1/2021,1022,2137
94071611,31/1/2021,1539,1933
90721433,26/1/2021,2112,2132
88745633,12/2/2021,1020,1708
93827508,3/2/2021,1851,1923
84318851,28/1/2021,1436,1538
81809454,1/2/2021,1108,1722
82650802,12/2/2021,1935,2029
98936127,2/2/2021,1527,1848
88639163,31/1/2021,1643,1902
84736954,2/2/2021,1120,1205
87354645,9/2/2021,1517,1905
94726823,12/2/2021,1141,1322
84260331,29/1/2021,1319,1435
98744948,6/2/2021,1504,1555
85655822,9/2/2021,1329,1445
83299261,7/2/2021,1145,2129
82268361,5/2/2021,1202,2113
95314342,29/1/2021,1758,2054
88776204,25/1/2021,1611,1634
90684796,26/1/2021,1434,1958
82382380,12/2/2021,1606,1633
97021492,31/1/2021,1012,1141
83811122,12/2/2021,2052,2128
92700763,25/1/2021,1607,1846
89529096,23/1/2021,1936,2054
99201367,28/1/2021,1722,1847
93479645,22/1/2021,1712,2017
97505010,24/1/2021,1348,1856
87902424,27/1/2021,1602,1721
98043805,20/1/2021,1338,1544
93976184,31/1/2021,1526,1941
98768088,28/1/2021,2117,2147
89424756,21/1/2021,1817,1909
90624551,28/1/2021,1105,1716
92757450,8/2/2021,1244,1953
81386982,28/1/2021,2050,2157
91568028,27/1/2021,1230,1931
92512475,25/1/2021,1907,1944
91192716,3/2/2021,1345,1516
94685499,31/1/2021,1807,1808
95566640,8/2/2021,1107,1144
93691375,2/2/2021,1722,1940
96095567,10/2/2021,1333,1652
98712842,11/2/2021,1723,2127
93520171,10/2/2021,1721,2004
80195236,28/1/2021,1712,1953
95810932,26/1/2021,1651,2046
87344384,25/1/2021,1511,2005
97247704,4/2/2021,1604,1825
84613559,4/2/2021,1406,1800
89830871,5/2/2021,1503,1800
82740018,9/2/2021,1738,1748
96495870,26/1/2021,1322,2009
96229650,6/2/2021,2120,2158
81491205,4/2/2021,1747,2121
85870405,24/1/2021,2106,2122
85754040,8/2/2021,1947,2044
84567421,5/2/2021,1556,2019
86102525,23/1/2021,1215,1934
88592205,22/1/2021,1017,1842
99687296,7/2/2021,1555,1652
81031376,25/1/2021,1351,1950
90972638,7/2/2021,2019,2148
97787933,9/2/2021,1200,1847
87160230,23/1/2021,1143,1412
95159942,4/2/2021,2152,2154
93906415,12/2/2021,1447,1701
94066763,26/1/2021,2017,2127
85516707,10/2/2021,1739,2134
86702704,29/1/2021,1357,1757
85396709,7/2/2021,1711,2016
98846698,5/2/2021,1129,2042
85726461,23/1/2021,1812,2116
82511268,23/1/2021,1839,2144
88487552,28/1/2021,1351,1754
94824234,2/2/2021,1009,1124
95482108,9/2/2021,1309,1445
90351445,30/1/2021,2126,2132
92294452,31/1/2021,1933,2024
84118738,23/1/2021,1428,1905
85799183,6/2/2021,1158,1729
86967455,21/1/2021,2130,2141
81446712,21/1/2021,1244,2143
80457736,25/1/2021,1636,2019
83309517,21/1/2021,1729,1810
85951915,7/2/2021,1819,2013
82550915,4/2/2021,1238,2132
81426691,2/2/2021,1830,2151
89395851,9/2/2021,1834,2113
87827272,8/2/2021,2002,2040
80910572,3/2/2021,1442,1833
80166723,20/1/2021,1714,1938
89657282,25/1/2021,1845,2048
91458162,20/1/2021,1413,1745
97919336,21/1/2021,1533,2000
84116962,8/2/2021,1650,1752
97423787,2/2/2021,1743,1928
87593461,23/1/2021,2040,2151
82647461,1/2/2021,2003,2013
86525708,22/1/2021,2143,2149
95453590,2/2/2021,1930,2015
94206834,28/1/2021,1501,1936
81907417,31/1/2021,2104,2137
88405644,30/1/2021,1954,2124
90343100,30/1/2021,1532,1803
89372896,30/1/2021,1341,1937
83310029,23/1/2021,1703,1849
83950200,2/2/2021,1142,1623
91845913,6/2/2021,1614,1829
80757731,31/1/2021,1133,1136
85349480,21/1/2021,2042,2103
99858055,24/1/2021,1535,2053
94132237,20/1/2021,1632,1901
94571053,2/2/2021,1748,1955
98749134,4/2/2021,1749,1824
98019477,28/1/2021,2140,2156
96974701,3/2/2021,1256,1843
95971810,6/2/2021,1705,1824
89816256,22/1/2021,1531,2112
84808677,27/1/2021,1637,1740
89716150,3/2/2021,1817,1942
94720027,23/1/2021,1252,1650
88262456,21/1/2021,1326,1736
99477915,29/1/2021,1232,1325
85863891,4/2/2021,1637,2123
98364743,27/1/2021,1408,1611
97720584,7/2/2021,1556,1735
94146796,2/2/2021,2108,2118
83100665,22/1/2021,1923,2145
86651087,22/1/2021,1135,1912
90688439,25/1/2021,1709,2023
95744335,21/1/2021,2005,2030
89314800,2/2/2021,1332,1927
83872402,30/1/2021,1533,1536
91226047,5/2/2021,1416,1633
83115581,2/2/2021,1111,1505
97181082,30/1/2021,1158,1247
86793618,25/1/2021,1457,1923
88772280,25/1/2021,1705,1921
98056013,29/1/2021,1221,2128
81527699,26/1/2021,1250,1743
80371492,8/2/2021,1918,1958
96740584,11/2/2021,1728,1911
83101284,10/2/2021,1636,1815
84518994,4/2/2021,1254,1942
92037076,28/1/2021,1627,2000
94882766,27/1/2021,1716,2007
83105374,26/1/2021,1120,1553
87467348,24/1/2021,1436,1514
85094420,27/1/2021,1626,1722
99255909,2/2/2021,1233,1830
88853909,24/1/2021,2006,2057
83200683,5/2/2021,1541,2133
94991257,21/1/2021,1419,1542
86811891,30/1/2021,2135,2145
87625999,21/1/2021,1854,1954
85889918,25/1/2021,1228,2113
89962784,21/1/2021,1854,2145
89471355,30/1/2021,1123,1953
81461146,31/1/2021,1251,1818
88892335,5/2/2021,1516,2056
95472306,26/1/2021,1702,1822
87263140,12/2/2021,1454,1828
91838227,10/2/2021,2027,2145
80397095,5/2/2021,1929,2130
87499968,28/1/2021,1039,2023
95741605,31/1/2021,1510,1514
87853213,29/1/2021,1957,2027
97109751,7/2/2021,1953,2153
89104735,27/1/2021,1003,1420
88139752,10/2/2021,1556,1840
84149336,1/2/2021,1626,1926
85489231,27/1/2021,1513,2100
84307810,12/2/2021,1008,1427
98372069,1/2/2021,2034,2120
98860946,23/1/2021,2115,2117
92814526,5/2/2021,1018,2054
88658544,2/2/2021,1411,1948
90575809,3/2/2021,1232,1716
91147585,21/1/2021,1039,1429
97184586,25/1/2021,1819,1830
89586191,27/1/2021,1951,2134
82712999,6/2/2021,1707,1928
84034054,3/2/2021,1040,1509
85760994,31/1/2021,1512,1858
99792798,23/1/2021,1812,1851
88919672,27/1/2021,2058,2124
89344292,27/1/2021,1752,2038
85119938,6/2/2021,1057,1501
88133177,10/2/2021,1615,1634
96250019,11/2/2021,2022,2048
98806685,27/1/2021,1810,1828
95954289,7/2/2021,2024,2027
98666160,26/1/2021,1656,1925
93760203,12/2/2021,1314,1754
96191444,6/2/2021,1517,2158
96238583,4/2/2021,1228,1929
93047929,4/2/2021,2142,2151
97074672,28/1/2021,1508,1733
88516306,11/2/2021,1523,2123
96528782,10/2/2021,2008,2038
89072123,20/1/2021,1251,1817
83797393,4/2/2021,1800,2033
97750053,29/1/2021,1447,1838
97164141,28/1/2021,1336,1912
83277220,2/2/2021,1158,1309
84840660,25/1/2021,1610,1840
96718043,31/1/2021,1546,2013
93483260,11/2/2021,2146,2158
86402924,1/2/2021,1333,2054
94017239,11/2/2021,1932,2016
93607142,11/2/2021,1641,1801
93473225,4/2/2021,2151,2158
91507867,24/1/2021,1007,1717
90836924,10/2/2021,1031,1445
91840884,23/1/2021,1441,1850
98916023,4/2/2021,2014,2151
94618911,8/2/2021,1250,1856
82897109,11/2/2021,1110,1538
82542130,27/1/2021,1930,2105
97613212,31/1/2021,1013,1218
99344392,10/2/2021,2143,2153
82342068,5/2/2021,1015,1153
97072539,1/2/2021,1538,1936
95666159,23/1/2021,2045,2107
83506007,22/1/2021,1550,1729
91583304,24/1/2021,1616,1811
93107793,26/1/2021,2152,2152
97302837,1/2/2021,1953,2147
82234651,8/2/2021,1147,1904
85372575,22/1/2021,1955,2017
85368789,11/2/2021,1240,1743
92002891,2/2/2021,1802,1830
85691283,3/2/2021,1739,2109
85794489,20/1/2021,2035,2046
85328644,21/1/2021,1829,2153
94319757,29/1/2021,1341,1838
95640829,23/1/2021,1816,1901
97346451,31/1/2021,1057,1301
88297223,26/1/2021,1254,1306
95594012,7/2/2021,2101,2147
88344320,30/1/2021,2012,2145
85423188,3/2/2021,1240,1528
90516359,24/1/2021,1533,1746
81014874,4/2/2021,1325,2135
98992468,11/2/2021,1455,1704
94903600,1/2/2021,1924,2014
88888120,29/1/2021,1720,2110
92497419,21/1/2021,1538,1631
99890731,24/1/2021,1153,1343
83266453,23/1/2021,1925,2133
96177353,20/1/2021,1213,1752
91861128,23/1/2021,2052,2057
80981612,24/1/2021,1820,1927
94633614,21/1/2021,2112,2115
93771881,20/1/2021,1141,1703
87972194,30/1/2021,1214,1850
93967988,27/1/2021,1454,2153
92429410,26/1/2021,2150,2152
97685375,20/1/2021,1553,2113
86725754,9/2/2021,1150,1907
97695247,8/2/2021,1236,2038
82626991,8/2/2021,1124,2009
86149964,25/1/2021,1820,1910
93166576,6/2/2021,2029,2108
98172875,20/1/2021,1102,1629
93974689,10/2/2021,2102,2118
85265374,27/1/2021,1833,1854
95556825,24/1/2021,1210,1752
87012352,21/1/2021,1901,2034
83686603,31/1/2021,1045,1231
98899340,9/2/2021,2109,2133
92189500,21/1/2021,1520,1807
94260321,23/1/2021,1701,1940
92830043,8/2/2021,1231,1440
93518364,26/1/2021,1718,1841
98946817,8/2/2021,2049,2109
94483399,28/1/2021,2028,2031
97810870,26/1/2021,1416,1443
98841909,31/1/2021,1305,1824
83464942,12/2/2021,1025,1523
91377998,3/2/2021,2147,2157
83201488,6/2/2021,2120,2139
90188254,12/2/2021,1508,2001
94694258,9/2/2021,2121,2140
92759419,2/2/2021,2135,2148
99502793,31/1/2021,2125,2158
91845623,12/2/2021,1258,1450
92587018,26/1/2021,1117,1436
95891911,31/1/2021,1544,2011
97283350,31/1/2021,1700,1716
97945884,11/2/2021,1553,1940
97515260,24/1/2021,1425,2056
98856241,22/1/2021,1055,1125
80170345,21/1/2021,2015,2126
85149723,30/1/2021,1145,1841
88323667,11/2/2021,2134,2158
92864978,12/2/2021,1208,2137
90551373,27/1/2021,1209,1242
87908615,2/2/2021,2151,2152
94155027,12/2/2021,1801,1907
80109369,12/2/2021,1643,1932
89491230,30/1/2021,2014,2025
88366764,28/1/2021,2111,2151
98294429,31/1/2021,1754,2052
99555460,5/2/2021,1834,2147
99649923,10/2/2021,1710,1904
85299599,2/2/2021,1356,1932
89730184,2/2/2021,1952,2103
83712990,25/1/2021,1105,1654
94162656,23/1/2021,2103,2132
99777494,20/1/2021,1855,1928
94516114,27/1/2021,1628,1745
