Phone No.,Check-in date,Check-in time,Check-out time
87862237,7/2/2021,1005,1742
97514740,10/2/2021,2122,2152
98135087,10/2/2021,2145,2148
94886770,28/1/2021,2127,2130
85003329,25/1/2021,1028,2012
81047477,8/2/2021,1138,1328
98393475,23/1/2021,1118,1454
90003958,21/1/2021,1753,1858
97925740,25/1/2021,1832,1921
81164799,12/2/2021,1511,2045
86514512,7/2/2021,1615,1841
80189911,5/2/2021,2147,2149
99932483,3/2/2021,1224,1408
82857314,5/2/2021,1029,1631
80862896,9/2/2021,1241,1501
88456466,21/1/2021,2020,2139
83594534,3/2/2021,1022,1924
95110573,22/1/2021,2132,2148
95299501,6/2/2021,1528,1925
82226062,21/1/2021,2035,2115
99761447,22/1/2021,1511,1601
96336860,26/1/2021,2133,2154
93442064,27/1/2021,1638,2052
96087678,11/2/2021,1608,2151
99262989,25/1/2021,1445,1829
94094752,5/2/2021,1316,1605
93200317,27/1/2021,1724,2046
97377311,2/2/2021,1526,1951
88993055,8/2/2021,1327,1821
91601811,27/1/2021,1756,2130
87696643,9/2/2021,1941,2108
94959290,7/2/2021,2048,2114
96205084,21/1/2021,2156,2156
92827629,29/1/2021,1817,2125
83482042,4/2/2021,1507,2001
88197669,26/1/2021,1045,1045
88335536,21/1/2021,2056,2136
94372160,7/2/2021,1602,1828
80116434,25/1/2021,1622,1934
98430178,9/2/2021,1821,2148
99563690,22/1/2021,2112,2155
84044821,27/1/2021,1316,1614
88893057,1/2/2021,1901,2019
98605022,6/2/2021,2030,2134
80413647,5/2/2021,1816,1835
87406402,20/1/2021,1641,1816
81100488,22/1/2021,1128,2002
95370571,4/2/2021,1453,1805
80109313,23/1/2021,1326,1513
93882465,28/1/2021,1621,2121
94991873,24/1/2021,1246,1657
87809462,20/1/2021,1519,1943
97555457,26/1/2021,1927,2129
92810139,11/2/2021,1827,1926
93611635,7/2/2021,2031,2052
90032852,25/1/2021,2020,2058
89193291,12/2/2021,1148,1921
83767750,25/1/2021,2103,2135
94813799,11/2/2021,1036,1042
87855688,21/1/2021,2044,2053
80239874,29/1/2021,1029,1812
87894527,10/2/2021,1619,1928
97799281,9/2/2021,1027,1708
90622721,25/1/2021,1050,1816
98812130,21/1/2021,1442,1645
91668419,22/1/2021,1556,1914
88918269,7/2/2021,1826,2002
88057030,3/2/2021,1846,2000
88227604,29/1/2021,1122,1842
84932437,8/2/2021,1140,1449
96345231,7/2/2021,1003,1723
85561203,31/1/2021,1458,1645
85579982,6/2/2021,1749,1905
86359014,20/1/2021,1041,1834
85321368,25/1/2021,1304,1750
91255009,22/1/2021,1709,2046
81136258,28/1/2021,1152,1232
85178451,31/1/2021,1643,1741
87766224,22/1/2021,1222,1606
94180158,3/2/2021,2151,2155
94861478,22/1/2021,2058,2151
98507394,21/1/2021,1234,1850
99486400,3/2/2021,1936,1940
93178868,26/1/2021,1721,2125
95096620,6/2/2021,2143,2152
82734238,28/1/2021,1458,1521
87650475,30/1/2021,1819,1934
83842169,22/1/2021,1744,1914
90885885,25/1/2021,1020,2033
95043389,24/1/2021,1728,2134
80993504,1/2/2021,1049,1204
81383961,21/1/2021,1334,1720
84314210,20/1/2021,1954,2157
91979740,12/2/2021,1834,1858
93442366,21/1/2021,2155,2157
95657679,11/2/2021,1924,2030
96856552,12/2/2021,2155,2157
85586530,23/1/2021,1621,1832
98256218,24/1/2021,2034,2053
92967465,3/2/2021,1056,2029
84673125,2/2/2021,2034,2054
97714916,3/2/2021,1858,1946
85782199,29/1/2021,1505,1642
91833771,21/1/2021,1412,1415
94969359,24/1/2021,1400,1644
81103719,31/1/2021,2044,2117
85803706,8/2/2021,1829,1902
94650108,29/1/2021,2008,2047
96602184,8/2/2021,1752,1915
98706717,31/1/2021,1607,1949
83522574,2/2/2021,2004,2042
97250110,8/2/2021,1145,1411
85888487,27/1/2021,1105,1715
93598576,31/1/2021,2034,2129
83981182,24/1/2021,1646,1650
91896471,25/1/2021,1453,2120
87521187,9/2/2021,1718,2154
84382111,11/2/2021,1400,1737
86028792,24/1/2021,1205,1353
99963494,25/1/2021,1950,2058
90549714,8/2/2021,1952,2011
98411678,2/2/2021,2034,2156
92468098,31/1/2021,1929,2103
92683698,10/2/2021,1002,2018
98679635,8/2/2021,1410,1911
96785997,30/1/2021,1103,1907
99929934,9/2/2021,1842,1958
82146699,24/1/2021,1449,1504
83100175,29/1/2021,1306,1621
96075330,3/2/2021,1539,2024
96460294,1/2/2021,1152,1622
99571216,7/2/2021,1524,1823
90026834,9/2/2021,1930,2014
87720269,6/2/2021,1516,1535
95730560,1/2/2021,1454,1603
91791512,30/1/2021,1145,1733
86559675,3/2/2021,1751,1904
98497002,2/2/2021,1337,1542
93543318,4/2/2021,1634,1634
84998285,27/1/2021,2154,2154
82419111,9/2/2021,2157,2157
93066256,20/1/2021,1721,1747
83541554,20/1/2021,1521,1856
98806015,22/1/2021,1244,1755
90930263,2/2/2021,2042,2138
87787019,6/2/2021,1704,2138
91424888,5/2/2021,2053,2140
99051962,3/2/2021,1000,2137
81009912,9/2/2021,1402,1805
90915100,26/1/2021,1021,1036
99083135,12/2/2021,1431,1507
92149974,10/2/2021,1206,1955
86515835,4/2/2021,1131,1727
93208443,24/1/2021,1951,2050
88515843,3/2/2021,2021,2117
86002815,8/2/2021,1433,2141
93925112,23/1/2021,1426,1431
86905157,31/1/2021,1328,2003
88057935,22/1/2021,1723,1801
89498504,4/2/2021,1319,1749
91090912,22/1/2021,1625,1634
85354991,5/2/2021,2144,2155
97966542,27/1/2021,2105,2113
84615415,24/1/2021,1954,2129
87097320,30/1/2021,2016,2021
91410899,31/1/2021,1602,2102
89118732,24/1/2021,2108,2111
88129373,20/1/2021,1804,1935
85254944,24/1/2021,1327,1332
93640906,26/1/2021,1823,2047
81016753,25/1/2021,1327,2006
96908396,3/2/2021,1111,1701
92929206,31/1/2021,1641,1946
81784466,1/2/2021,1405,1451
96105471,23/1/2021,2104,2148
96848594,12/2/2021,1939,2157
81545382,11/2/2021,1339,1919
98432049,27/1/2021,1227,2122
85564607,8/2/2021,1320,1416
83397615,21/1/2021,1857,2019
83036406,9/2/2021,2022,2056
98646550,9/2/2021,1835,2111
88767500,28/1/2021,2121,2155
89638855,7/2/2021,1248,2151
88863796,5/2/2021,2028,2124
84846946,20/1/2021,1712,1902
85799333,28/1/2021,1122,1403
82095886,28/1/2021,1100,1806
87407618,31/1/2021,2147,2155
82490043,23/1/2021,1148,2117
90485940,22/1/2021,1822,1904
87087238,24/1/2021,1245,1855
88615248,27/1/2021,2035,2132
84664332,20/1/2021,1812,2106
83546876,6/2/2021,2013,2147
84270180,9/2/2021,1244,1846
88742907,31/1/2021,2012,2025
99996383,10/2/2021,1648,2010
89498776,4/2/2021,1741,2107
98844609,29/1/2021,1245,1507
87492678,29/1/2021,1428,2129
84109023,7/2/2021,1309,2030
88566305,24/1/2021,1632,1923
86486831,1/2/2021,1103,1910
96146477,31/1/2021,1305,1744
94611985,8/2/2021,1501,1637
95847188,23/1/2021,1148,2042
86130867,8/2/2021,1934,2128
88307667,29/1/2021,1428,1446
88850417,12/2/2021,1048,1134
99969249,5/2/2021,1920,2005
95263572,2/2/2021,1740,2017
93599423,1/2/2021,1558,1727
85147403,4/2/2021,2018,2102
91995738,3/2/2021,1247,1709
97329744,24/1/2021,1605,1700
84793746,25/1/2021,1841,1909
99840536,10/2/2021,1427,1515
92660558,28/1/2021,1930,1934
93203888,22/1/2021,1341,1556
92140697,28/1/2021,1727,2044
99305048,24/1/2021,1855,1919
98298534,6/2/2021,1808,2135
84505819,28/1/2021,1027,1427
98096954,28/1/2021,1757,1829
86855068,24/1/2021,1610,1908
90897562,9/2/2021,1603,2012
83132796,22/1/2021,1850,2028
92550029,9/2/2021,1341,2011
92504074,22/1/2021,1302,2022
89799880,11/2/2021,2027,2033
99884068,26/1/2021,2138,2144
82059889,2/2/2021,1344,1448
82055058,21/1/2021,1154,1356
91371430,11/2/2021,1311,2055
99272083,26/1/2021,1900,2016
81131931,31/1/2021,2025,2043
87786087,30/1/2021,1235,1716
99813019,22/1/2021,1142,1844
94274890,28/1/2021,1251,1436
82157534,23/1/2021,2026,2136
92040675,7/2/2021,1725,2115
83790761,25/1/2021,1532,1731
98334910,11/2/2021,2122,2151
94319199,7/2/2021,1120,1611
93420657,12/2/2021,1044,1228
88686117,1/2/2021,1245,1719
83074963,30/1/2021,1243,1747
81180116,23/1/2021,1924,1945
81562767,8/2/2021,1026,1735
83862536,3/2/2021,1404,1944
90933840,25/1/2021,1518,1937
84728700,25/1/2021,1113,1615
85259298,29/1/2021,1119,1613
90436462,21/1/2021,1414,1427
91025158,1/2/2021,2016,2131
85228274,31/1/2021,1040,1755
91200372,8/2/2021,2119,2152
95931732,6/2/2021,1300,1601
90622358,27/1/2021,2103,2150
96118894,4/2/2021,1024,1037
87890761,21/1/2021,1642,2137
96940859,8/2/2021,1916,2033
87773319,5/2/2021,1930,2058
98799562,8/2/2021,1102,1804
86118282,25/1/2021,1455,1916
92354286,6/2/2021,2123,2130
94877683,2/2/2021,1709,1725
81386491,6/2/2021,1719,1903
81825062,29/1/2021,1733,1848
88041382,30/1/2021,1202,2110
94022686,7/2/2021,2048,2110
97432398,24/1/2021,1611,1720
85147155,20/1/2021,1320,1938
85762502,4/2/2021,1733,2054
92794036,12/2/2021,1244,1611
99821689,30/1/2021,1017,1134
85684248,1/2/2021,1832,2116
86695271,20/1/2021,2158,2158
91141210,27/1/2021,1550,1916
90839095,10/2/2021,1255,1711
81140458,27/1/2021,1820,1839
86922108,22/1/2021,1847,2040
85119586,22/1/2021,1617,2116
81217943,5/2/2021,1318,1816
92694176,7/2/2021,1930,2046
85482161,27/1/2021,1152,1352
91587588,9/2/2021,1623,1815
82239979,22/1/2021,1100,1733
95632632,3/2/2021,1848,2053
95470474,20/1/2021,1757,1816
99880710,23/1/2021,1810,2113
98788088,3/2/2021,1006,1906
89279272,1/2/2021,1625,2138
93391019,11/2/2021,1139,1433
98500227,20/1/2021,2049,2157
92838500,7/2/2021,2036,2107
88362525,31/1/2021,2106,2134
86772842,29/1/2021,1728,1814
91039143,22/1/2021,1740,1851
91650814,12/2/2021,1458,1552
87466326,10/2/2021,1950,2119
86525839,9/2/2021,2117,2134
85349889,21/1/2021,1244,1649
91354223,27/1/2021,1016,1507
80688627,1/2/2021,1310,1432
95631650,6/2/2021,2149,2158
90929262,3/2/2021,1935,1945
86899629,25/1/2021,1956,2146
98998038,5/2/2021,1506,1756
98197566,25/1/2021,1524,1739
98265472,4/2/2021,1728,1736
86127052,7/2/2021,1548,2011
96836513,2/2/2021,1156,1611
94960555,21/1/2021,1443,2007
85380111,29/1/2021,1642,1919
91830122,29/1/2021,1358,1645
91318277,5/2/2021,1147,1147
93165660,8/2/2021,1521,1726
96509617,7/2/2021,2033,2055
94178984,26/1/2021,1036,1227
97496936,22/1/2021,1453,2046
92429916,1/2/2021,1937,1952
94070339,1/2/2021,1345,1350
86943007,9/2/2021,1530,1743
93486270,28/1/2021,1455,1648
85907681,4/2/2021,2019,2058
95929070,10/2/2021,1456,1634
94173141,29/1/2021,1919,1944
95414271,1/2/2021,1009,1513
82818983,12/2/2021,1156,1536
82972355,30/1/2021,2120,2146
91993562,1/2/2021,1301,2123
87047068,5/2/2021,1919,2126
95225887,30/1/2021,1621,2148
95344375,2/2/2021,1941,2101
82929170,11/2/2021,1522,1608
83130679,12/2/2021,1720,1936
94651052,9/2/2021,1913,2014
92604458,4/2/2021,1947,2035
81605883,6/2/2021,1404,1504
84401390,29/1/2021,1520,1733
80915504,25/1/2021,1251,1832
97793179,23/1/2021,1928,2036
96638014,27/1/2021,1646,1751
83068195,20/1/2021,2012,2047
83320439,10/2/2021,1638,1942
96699942,3/2/2021,2057,2127
95182070,2/2/2021,1554,2032
81834595,11/2/2021,1350,1416
84895833,27/1/2021,1253,1601
91967227,2/2/2021,2055,2148
89185482,7/2/2021,1226,1239
95604564,3/2/2021,2126,2131
94849139,27/1/2021,1724,2009
82096224,4/2/2021,2126,2132
83881034,7/2/2021,2029,2034
80027964,10/2/2021,1110,1217
94292111,2/2/2021,1938,2023
96543059,12/2/2021,1609,1942
92226651,25/1/2021,2111,2123
83829220,21/1/2021,1330,1350
94061809,25/1/2021,1234,1740
95950485,9/2/2021,1812,2116
91961333,7/2/2021,1435,1501
82852047,22/1/2021,1757,2006
98233396,27/1/2021,2156,2156
83216714,31/1/2021,1035,1731
85628080,11/2/2021,1345,1844
80996081,21/1/2021,2012,2049
92399291,4/2/2021,1317,2154
98760610,4/2/2021,1215,1651
99438373,6/2/2021,1338,2146
92532002,23/1/2021,1003,2143
91350470,6/2/2021,1306,1726
91565069,29/1/2021,1225,1800
94427983,27/1/2021,1843,1843
94823332,31/1/2021,1435,2014
81112469,21/1/2021,1309,1843
82413104,12/2/2021,1148,1428
95036747,29/1/2021,1244,1337
94832445,10/2/2021,1326,1556
96572961,28/1/2021,1305,1532
81825148,8/2/2021,1937,2152
93050786,28/1/2021,1113,1449
91530779,11/2/2021,2112,2137
82018553,12/2/2021,1623,1741
82887620,30/1/2021,1336,2107
96695750,20/1/2021,1708,2004
82042314,21/1/2021,1645,1841
85655162,8/2/2021,1604,2138
95907491,11/2/2021,1824,1944
93528711,12/2/2021,1456,1628
99038475,28/1/2021,1428,1749
94893421,23/1/2021,1315,1804
93198250,22/1/2021,1321,1647
82045583,22/1/2021,1349,2011
95912768,28/1/2021,1008,2111
84255193,1/2/2021,1658,1801
87173986,20/1/2021,1457,1711
99493811,22/1/2021,1507,1807
82097043,20/1/2021,1332,1505
82519695,24/1/2021,1310,2121
81154075,25/1/2021,1836,1936
93356511,22/1/2021,1014,1156
90507652,20/1/2021,1444,1638
92420966,24/1/2021,1133,1624
84223216,21/1/2021,1108,1734
80656845,22/1/2021,1506,1650
89538883,23/1/2021,2129,2133
87628078,30/1/2021,1945,2119
95420598,11/2/2021,2012,2108
94759652,23/1/2021,1616,2021
83488029,21/1/2021,1458,1826
81576815,30/1/2021,2119,2139
96475345,30/1/2021,1502,2156
85489176,6/2/2021,2149,2158
99796158,27/1/2021,1827,2128
82474342,26/1/2021,1233,1715
96979143,12/2/2021,1501,2014
80633657,12/2/2021,1839,2132
95645893,9/2/2021,2050,2133
87493553,24/1/2021,1516,1806
98608751,30/1/2021,1902,2106
95387201,4/2/2021,1625,1736
80958542,7/2/2021,1251,1510
93575199,11/2/2021,2114,2151
81009819,21/1/2021,1320,1819
91796101,30/1/2021,2153,2156
88588958,2/2/2021,1343,2139
84746376,20/1/2021,1140,1451
93465900,12/2/2021,1242,1941
95958921,2/2/2021,1337,1904
95577764,9/2/2021,1905,2043
90902233,6/2/2021,1527,2010
88696871,28/1/2021,1926,2013
84677585,21/1/2021,1355,1636
98151989,6/2/2021,1249,1940
82312498,8/2/2021,2120,2133
95971010,20/1/2021,1136,1845
88999797,30/1/2021,1539,1807
90614721,9/2/2021,2009,2015
84853639,27/1/2021,1207,1427
85727749,10/2/2021,1220,1354
89344197,25/1/2021,2125,2154
98011749,30/1/2021,1422,2051
92112285,23/1/2021,1727,1940
99621104,2/2/2021,1026,1210
86508387,1/2/2021,2133,2152
93776464,24/1/2021,1453,1731
91864353,25/1/2021,1357,1754
97178095,8/2/2021,1242,1315
99841860,26/1/2021,1110,1516
80107803,9/2/2021,1528,1817
98943603,27/1/2021,1800,2145
85193034,31/1/2021,1817,2033
89170926,11/2/2021,1040,1358
91299639,9/2/2021,1436,1920
88830289,31/1/2021,1126,1929
87527590,29/1/2021,2051,2100
88121256,25/1/2021,2048,2139
86980550,4/2/2021,1302,1954
82163734,6/2/2021,2000,2035
83465987,12/2/2021,1825,1947
90106317,8/2/2021,1448,2133
97461929,25/1/2021,2025,2027
96194012,7/2/2021,1154,1541
97790332,23/1/2021,1253,2133
86975167,8/2/2021,1048,1905
94038371,28/1/2021,1613,1753
93609089,24/1/2021,1326,1504
96695560,24/1/2021,1103,1829
91766841,30/1/2021,1312,1715
97068054,6/2/2021,1745,1807
84468489,21/1/2021,1951,2055
99037615,6/2/2021,2155,2157
86066490,11/2/2021,2103,2143
90208368,24/1/2021,1322,2022
97038940,8/2/2021,1457,1549
88590530,30/1/2021,1127,1703
85496184,21/1/2021,1949,2120
98789931,21/1/2021,1527,2050
99241986,4/2/2021,2123,2138
85761979,2/2/2021,1427,1918
81792079,28/1/2021,1415,1705
90011377,4/2/2021,1422,2036
93639169,23/1/2021,1200,1638
94450397,9/2/2021,1739,2028
81630538,31/1/2021,2147,2148
98247616,10/2/2021,1921,2133
93850623,22/1/2021,1911,2017
93120842,4/2/2021,1714,2109
90806095,26/1/2021,2155,2158
96672552,8/2/2021,1100,1951
90991799,23/1/2021,1645,1857
97586624,1/2/2021,1029,2119
93860335,25/1/2021,1425,1555
85987159,22/1/2021,2018,2056
96274209,1/2/2021,1543,1953
95598180,28/1/2021,1727,1736
91798771,21/1/2021,2144,2144
82556362,22/1/2021,1135,1933
89434954,20/1/2021,1801,1832
87837547,3/2/2021,1235,1437
82553967,12/2/2021,1509,1656
96235090,23/1/2021,2004,2140
83253097,20/1/2021,1403,1534
91477753,22/1/2021,1351,2155
95956537,30/1/2021,1323,1811
87715140,1/2/2021,1155,1633
95100199,28/1/2021,1438,1957
98801010,12/2/2021,1642,2128
88844717,2/2/2021,1111,1754
97832947,12/2/2021,1134,2028
80813145,25/1/2021,1207,1908
92997027,1/2/2021,1952,2139
83641130,1/2/2021,1402,1936
91552845,2/2/2021,1621,2032
92892585,5/2/2021,1519,1857
85180736,6/2/2021,1714,1745
84586908,24/1/2021,1649,1937
86462527,22/1/2021,2106,2109
98939067,20/1/2021,1116,1927
97697796,22/1/2021,1612,1937
81427142,22/1/2021,1247,2104
96664928,29/1/2021,2023,2109
98268942,25/1/2021,1740,2037
88512712,4/2/2021,2024,2105
99099367,9/2/2021,1211,1315
89816436,1/2/2021,1918,2032
86635339,22/1/2021,1427,1815
91491870,5/2/2021,2111,2124
82735518,25/1/2021,1305,2015
84445260,31/1/2021,1615,1946
99717157,6/2/2021,1055,1129
89852487,22/1/2021,1636,2101
99576599,21/1/2021,2056,2143
98313376,11/2/2021,1412,1533
82756456,4/2/2021,1749,1855
91207475,28/1/2021,1633,2003
96152803,10/2/2021,1327,1352
99523827,4/2/2021,2037,2157
83132824,7/2/2021,1451,1743
86238367,21/1/2021,1706,1740
87228205,30/1/2021,2131,2151
86037640,1/2/2021,1602,1638
87411973,29/1/2021,1309,1851
86302686,12/2/2021,1708,2012
86400722,21/1/2021,1812,1849
91160193,20/1/2021,1727,2105
87278200,27/1/2021,1141,1801
98247874,23/1/2021,1608,2135
81815257,6/2/2021,1425,1615
85366780,3/2/2021,1243,1425
92665825,21/1/2021,1535,1801
80306883,12/2/2021,1901,2110
88806696,27/1/2021,1526,1713
90778335,6/2/2021,1207,2121
81051526,24/1/2021,2125,2131
91988573,3/2/2021,1242,1632
96486915,1/2/2021,1132,1308
95962773,28/1/2021,1007,2050
97043006,20/1/2021,1142,1906
89144827,20/1/2021,1429,2150
88343065,26/1/2021,1216,1257
83195800,3/2/2021,1239,1244
97397277,3/2/2021,1906,2028
99103125,7/2/2021,1740,2130
90449280,25/1/2021,1628,1942
91908001,8/2/2021,1512,2113
82917987,23/1/2021,1511,1640
84228310,27/1/2021,1515,1732
80681952,3/2/2021,1444,1528
96438493,5/2/2021,1936,2132
98943060,9/2/2021,1135,1453
99433960,2/2/2021,1951,2011
86217739,11/2/2021,1914,2012
97713089,25/1/2021,1412,2034
83203608,23/1/2021,1547,1817
86747263,29/1/2021,1139,1201
98153056,8/2/2021,1422,1937
95350495,7/2/2021,1949,2147
83444200,31/1/2021,2157,2158
86934115,26/1/2021,1418,1616
91288476,28/1/2021,1658,2057
96273886,27/1/2021,1318,2010
81747072,4/2/2021,2029,2151
90223172,31/1/2021,1655,2021
83030803,2/2/2021,1350,2027
96618691,25/1/2021,1916,1943
82951660,2/2/2021,1242,1831
86287258,7/2/2021,1449,1729
82368306,20/1/2021,1633,2003
81144200,4/2/2021,1740,1832
83671452,8/2/2021,1208,1617
81718051,25/1/2021,1055,1209
93718786,4/2/2021,1339,1749
98657765,8/2/2021,1108,1255
91294462,3/2/2021,2015,2035
95969588,4/2/2021,1523,1730
80702769,5/2/2021,1536,2104
84317950,24/1/2021,1940,2124
94043568,30/1/2021,2144,2156
96326743,24/1/2021,1955,2100
86309848,20/1/2021,1430,2057
89027085,5/2/2021,1539,1905
83512493,22/1/2021,1437,1640
96053901,11/2/2021,2138,2153
86165142,2/2/2021,1848,2002
95804647,30/1/2021,1831,2046
86575306,21/1/2021,2138,2156
96624679,4/2/2021,1430,2001
89899719,29/1/2021,2020,2115
86895014,29/1/2021,1132,1402
87160950,10/2/2021,1750,1918
85145811,25/1/2021,1704,2014
99402285,26/1/2021,1207,1433
90250716,5/2/2021,1520,1717
92258747,7/2/2021,1304,1406
89844407,7/2/2021,1718,1840
88498273,20/1/2021,1934,2132
93231584,8/2/2021,1058,1420
82966050,10/2/2021,1511,2046
91291081,6/2/2021,1520,1920
93979783,10/2/2021,1132,1725
97142332,12/2/2021,1420,1540
96211109,24/1/2021,1634,1803
80752891,5/2/2021,1205,1905
89057526,2/2/2021,1321,1931
95719825,21/1/2021,1947,2045
88049549,5/2/2021,1652,1852
95147079,30/1/2021,1546,1943
92404441,26/1/2021,1832,1836
81186737,7/2/2021,1554,1748
88386087,1/2/2021,1808,1831
84191793,25/1/2021,1211,2043
96786829,10/2/2021,1214,1525
89949866,25/1/2021,2016,2149
83382037,6/2/2021,1631,2057
82091341,21/1/2021,1150,1357
86646450,31/1/2021,1003,1437
91810630,31/1/2021,1518,1851
91257111,3/2/2021,1342,1821
89174836,27/1/2021,2025,2049
88945828,21/1/2021,1949,2010
98058016,1/2/2021,1131,1549
96983034,21/1/2021,1815,2116
86360672,9/2/2021,1035,1446
90466808,9/2/2021,1842,2108
91678445,21/1/2021,1326,1554
96793793,9/2/2021,1747,1751
80905649,4/2/2021,2041,2118
83253171,23/1/2021,1550,1930
83519323,23/1/2021,1502,1739
94616687,5/2/2021,1431,2103
84429743,22/1/2021,1104,1954
96011029,12/2/2021,1519,1531
96056561,12/2/2021,1049,1529
83149518,27/1/2021,1343,1351
93994366,4/2/2021,1829,2152
88306320,3/2/2021,1818,1901
81964754,7/2/2021,1838,2101
83649600,1/2/2021,1808,2110
87109156,9/2/2021,1720,1900
96875025,9/2/2021,1930,2002
84160299,4/2/2021,1129,1548
91869201,6/2/2021,1318,2101
92037620,24/1/2021,2042,2157
91077434,31/1/2021,2132,2147
97718898,29/1/2021,1328,1928
83573255,26/1/2021,1502,2155
98402369,11/2/2021,1616,1710
82743837,3/2/2021,1333,2147
84839572,10/2/2021,1722,1750
81428521,4/2/2021,1202,1235
87908464,4/2/2021,1906,2018
96690671,27/1/2021,1726,2142
85384209,1/2/2021,1231,1746
95552136,8/2/2021,1218,1741
88370834,3/2/2021,1926,2126
89440219,21/1/2021,1014,1755
95444718,2/2/2021,1626,1645
80093435,2/2/2021,1334,2121
81915711,3/2/2021,1207,1535
98554834,22/1/2021,2010,2043
93533872,24/1/2021,1544,1643
90064193,7/2/2021,1231,1657
86267147,3/2/2021,1757,2109
83404804,29/1/2021,2057,2128
83526285,24/1/2021,1003,1442
98731772,6/2/2021,1541,2118
89311509,10/2/2021,1501,2128
89926656,9/2/2021,1514,1634
83767597,22/1/2021,1243,1904
83040587,11/2/2021,1419,1857
97394378,2/2/2021,1135,1831
80003709,5/2/2021,1127,1411
89084311,3/2/2021,1326,1354
81908532,29/1/2021,1929,2005
85757938,11/2/2021,1841,1849
92381294,28/1/2021,1203,1740
80355184,9/2/2021,1451,1505
85530799,9/2/2021,1929,2100
82971843,24/1/2021,1852,1922
85189065,3/2/2021,1122,1550
97006354,30/1/2021,1656,1750
90135720,28/1/2021,1311,1800
86792133,6/2/2021,1524,1757
82015982,11/2/2021,1843,1944
96023849,8/2/2021,1636,2033
89490660,8/2/2021,1627,2004
92352052,7/2/2021,2049,2115
96175537,9/2/2021,1822,2038
93385459,1/2/2021,1822,1927
96608667,5/2/2021,1524,2034
90546088,29/1/2021,1818,1941
95385547,29/1/2021,2111,2138
88640134,7/2/2021,1848,2129
91493799,8/2/2021,1655,1921
93767852,30/1/2021,1910,1919
96957123,29/1/2021,1622,2150
90233189,11/2/2021,1100,1251
80741623,9/2/2021,1209,1914
81618961,12/2/2021,1926,2132
94915239,24/1/2021,1055,1840
90512181,28/1/2021,2110,2140
85824641,30/1/2021,2136,2148
80091538,10/2/2021,1154,1820
89232079,30/1/2021,1316,1538
97187560,28/1/2021,1241,1326
91755460,31/1/2021,1038,2124
80435272,4/2/2021,1446,2025
96608692,7/2/2021,2029,2040
90793145,1/2/2021,1111,1215
81807516,29/1/2021,1045,1954
88992495,1/2/2021,1707,2023
99051962,27/1/2021,1656,2150
92694753,6/2/2021,1125,1415
90231249,29/1/2021,1709,2120
92909138,8/2/2021,1126,1336
85133891,30/1/2021,1258,1802
85095408,23/1/2021,1648,1758
85651576,26/1/2021,1614,1629
82143916,2/2/2021,1421,2127
95398011,20/1/2021,1007,1300
98373291,1/2/2021,1114,1500
93392184,26/1/2021,1437,1923
96815773,29/1/2021,1956,2029
93430757,4/2/2021,1911,2028
83110355,9/2/2021,1054,1458
82684467,24/1/2021,1156,1733
81924384,1/2/2021,1018,2000
88886817,23/1/2021,1131,2016
99367313,2/2/2021,2109,2112
92716238,4/2/2021,1524,1856
87850856,23/1/2021,1308,1642
88237947,31/1/2021,1923,2115
80138907,7/2/2021,1934,1942
91013261,11/2/2021,1400,2042
84274986,28/1/2021,1437,1746
82461555,30/1/2021,1647,1833
91321335,29/1/2021,2127,2127
84309314,21/1/2021,1111,1630
88081751,28/1/2021,1648,1803
88284447,25/1/2021,1445,2146
95609931,23/1/2021,1503,2012
94113907,9/2/2021,1628,1957
91630928,2/2/2021,1010,1911
94664102,6/2/2021,2006,2114
87307655,8/2/2021,1139,1800
96203913,27/1/2021,1829,1938
99454510,20/1/2021,1755,2115
94917543,26/1/2021,1052,1905
89533148,23/1/2021,2050,2149
85228269,1/2/2021,1807,2027
82216452,7/2/2021,1344,1825
93629384,2/2/2021,1048,1811
89115210,5/2/2021,1140,1340
87750514,5/2/2021,1821,2038
84500895,8/2/2021,2024,2148
99850703,10/2/2021,2013,2027
83865426,5/2/2021,2039,2048
92274622,24/1/2021,1022,1432
83349665,22/1/2021,1245,1922
89552300,2/2/2021,2131,2131
90324727,6/2/2021,1050,1348
96183306,26/1/2021,1618,1844
87851709,8/2/2021,1909,1933
83063831,30/1/2021,1116,1957
92568578,27/1/2021,1847,2028
89839103,25/1/2021,2009,2101
97139233,1/2/2021,1500,1731
88446261,25/1/2021,1047,1907
81127087,9/2/2021,1306,1602
87806533,5/2/2021,1520,1645
87827910,23/1/2021,1744,1841
92386818,9/2/2021,1508,1807
81118329,3/2/2021,1023,1626
87774898,23/1/2021,1904,2138
89551081,2/2/2021,1428,1920
83420281,21/1/2021,2025,2140
92878947,25/1/2021,1746,2036
90121422,20/1/2021,2133,2141
93331584,6/2/2021,1646,1823
90873571,20/1/2021,1312,2120
80089957,10/2/2021,1656,1703
84106798,4/2/2021,1129,1441
90649480,26/1/2021,1033,1410
86827526,3/2/2021,1414,2057
98175298,12/2/2021,1313,2126
88909600,26/1/2021,1840,1853
85685691,1/2/2021,1910,2137
89561210,20/1/2021,1456,1928
96278541,31/1/2021,1146,1847
99321206,8/2/2021,1303,1951
88983744,21/1/2021,1208,1328
88467741,27/1/2021,1751,1856
88982610,12/2/2021,1803,1818
92064548,4/2/2021,1013,1311
97303797,29/1/2021,1153,1347
93529320,4/2/2021,1356,1719
85157548,12/2/2021,1802,2037
