Phone No.,Check-in date,Check-in time,Check-out time
95896780,8/2/2021,1456,2117
88706221,8/2/2021,1054,1739
99926913,25/1/2021,1044,1730
89212094,26/1/2021,1811,2038
89953091,27/1/2021,1052,1317
92363170,29/1/2021,1620,2036
97731892,25/1/2021,1747,1905
90206201,20/1/2021,1828,1912
91176013,12/2/2021,2134,2149
82412055,29/1/2021,1940,2143
86169893,12/2/2021,1316,1617
92439317,27/1/2021,1832,2033
88612940,20/1/2021,1745,1955
81381119,7/2/2021,1042,1754
91026171,28/1/2021,2136,2143
88752556,7/2/2021,1521,1636
92683465,5/2/2021,1453,1728
97059583,27/1/2021,1141,1342
85139279,5/2/2021,2026,2053
80256038,22/1/2021,2032,2043
95162557,9/2/2021,1724,2132
97225770,26/1/2021,1158,1416
91911629,27/1/2021,1027,1543
84939695,9/2/2021,1916,1956
98300534,10/2/2021,1527,1535
83371830,23/1/2021,1910,2104
92939287,2/2/2021,2150,2154
92108622,21/1/2021,2006,2148
88230953,27/1/2021,1535,1958
93084527,1/2/2021,1508,2114
84544139,29/1/2021,1337,2112
85219725,4/2/2021,1010,1327
85805344,22/1/2021,1947,2134
95935440,27/1/2021,2011,2146
93356765,23/1/2021,1110,2124
84779930,10/2/2021,1010,1913
97055775,11/2/2021,2124,2132
85383225,24/1/2021,1640,2123
84485163,31/1/2021,1212,1302
92356412,20/1/2021,1434,1832
98974901,21/1/2021,1519,1932
87445991,27/1/2021,1424,1546
93607302,5/2/2021,1237,2028
89184827,10/2/2021,1539,1947
93445259,7/2/2021,1417,1457
93561491,31/1/2021,2110,2134
82249439,22/1/2021,1934,1940
93300903,24/1/2021,1546,1750
89050664,5/2/2021,1433,2055
92264559,10/2/2021,1748,2130
90021143,20/1/2021,2019,2024
96862974,5/2/2021,1433,2015
80047867,4/2/2021,1735,1920
94706527,11/2/2021,1721,2140
81745030,25/1/2021,1046,1251
82281777,1/2/2021,2104,2129
91508945,29/1/2021,1352,2028
99072468,6/2/2021,1753,2021
86243806,3/2/2021,1821,1823
92507368,27/1/2021,2019,2140
89616597,8/2/2021,2157,2158
82373700,6/2/2021,1714,2018
80633279,7/2/2021,1114,1309
91156082,1/2/2021,2007,2048
82847025,30/1/2021,1135,2007
90986938,25/1/2021,1721,2155
89350898,11/2/2021,1729,1854
96507145,24/1/2021,1341,1945
81770377,9/2/2021,1200,1353
88981478,3/2/2021,1600,1755
90637020,10/2/2021,1830,2126
86192024,11/2/2021,1619,2127
92041445,3/2/2021,1034,2016
98647294,28/1/2021,1410,1530
91867415,29/1/2021,1655,1814
87218538,20/1/2021,1531,2132
97284788,30/1/2021,1428,1727
85219875,22/1/2021,1632,1634
96079860,28/1/2021,1114,1641
91349421,26/1/2021,2052,2100
85422984,8/2/2021,1117,2130
81453611,8/2/2021,1208,1342
81403916,1/2/2021,1805,2053
82884396,21/1/2021,1531,1945
90347743,30/1/2021,1420,1938
90409091,4/2/2021,1324,1841
83100418,23/1/2021,1041,1322
87191950,8/2/2021,1151,1958
91986497,26/1/2021,1424,2051
81983894,12/2/2021,2031,2057
86608100,31/1/2021,1249,1317
94977572,29/1/2021,1801,2024
83190374,20/1/2021,1916,2154
89174851,25/1/2021,1355,2157
89355853,11/2/2021,1641,1941
86188488,6/2/2021,1831,2038
84507737,8/2/2021,1519,1828
90511309,1/2/2021,1210,1612
96794958,9/2/2021,1921,2114
95258213,4/2/2021,2117,2120
90108019,6/2/2021,2020,2058
86115448,5/2/2021,1239,1728
83994370,10/2/2021,1735,1935
97676801,20/1/2021,1928,2005
93299111,29/1/2021,1851,1907
95618105,2/2/2021,1228,2008
98542479,21/1/2021,2127,2143
83153078,25/1/2021,1949,2135
93039360,8/2/2021,1604,1848
82370002,9/2/2021,1543,2051
85598836,27/1/2021,1851,1858
80313515,10/2/2021,2153,2154
91603804,26/1/2021,1756,2118
86582350,21/1/2021,1542,1801
99692734,26/1/2021,1722,1722
96364750,24/1/2021,1347,2102
86032323,10/2/2021,1903,1910
98016130,2/2/2021,1348,2016
95718461,24/1/2021,1958,2108
92871690,27/1/2021,1948,2007
97273167,20/1/2021,2141,2141
88348401,8/2/2021,1138,2100
85671513,30/1/2021,1110,1250
81397064,7/2/2021,1003,2146
97864689,30/1/2021,1934,1955
84303971,29/1/2021,1148,1943
89327235,10/2/2021,2114,2144
92049686,28/1/2021,1343,1616
92049733,3/2/2021,1535,2133
97816151,23/1/2021,1808,2023
85465685,22/1/2021,1640,1650
91491657,27/1/2021,2036,2054
97829724,6/2/2021,2023,2028
84208114,22/1/2021,1036,2045
84052645,7/2/2021,1016,1041
81051888,26/1/2021,1038,1850
92223056,25/1/2021,1924,1944
97942724,6/2/2021,1517,1835
95011694,22/1/2021,1449,1728
80841051,4/2/2021,1709,2006
82752212,6/2/2021,1337,2119
89212997,6/2/2021,2038,2128
93397357,24/1/2021,1321,1948
81769213,7/2/2021,2021,2158
82654858,21/1/2021,1655,2025
82077933,11/2/2021,1721,1920
80815998,2/2/2021,1943,2119
87132910,29/1/2021,2008,2143
82371940,23/1/2021,1813,2111
96379556,12/2/2021,1020,1825
96455860,24/1/2021,1317,1511
96571992,28/1/2021,1339,1552
80429472,30/1/2021,1517,2136
99056725,30/1/2021,1433,1906
85305706,27/1/2021,1428,1455
82912916,7/2/2021,1818,2130
98098433,12/2/2021,1212,1318
97255649,6/2/2021,2120,2150
99716594,7/2/2021,1617,1648
91790227,7/2/2021,1625,2105
91342364,1/2/2021,1445,1928
84234694,24/1/2021,1751,2024
82022535,5/2/2021,1524,2112
94869953,3/2/2021,1747,1946
88753631,20/1/2021,1004,2156
95969998,5/2/2021,1641,1804
82013892,1/2/2021,1342,2118
81074843,20/1/2021,1736,2055
95463204,26/1/2021,1835,2105
88460409,27/1/2021,2032,2137
80673908,7/2/2021,2125,2151
92102531,3/2/2021,1854,1949
86336621,1/2/2021,1445,2151
82942976,4/2/2021,1926,2145
94547307,12/2/2021,1020,2106
94482736,8/2/2021,1657,1917
99921676,20/1/2021,1633,2127
85547582,12/2/2021,1541,2145
98383802,8/2/2021,1536,1716
96361793,12/2/2021,1226,1634
97536175,29/1/2021,1452,1942
83703243,31/1/2021,1544,1758
94220424,26/1/2021,1323,1906
94668435,20/1/2021,1008,1742
90769727,29/1/2021,1842,2154
88927820,12/2/2021,1646,2147
88219661,23/1/2021,1022,1839
90188474,11/2/2021,1656,2113
89120061,25/1/2021,1704,2026
91023961,27/1/2021,1612,2113
93929731,22/1/2021,1808,1924
89159364,7/2/2021,1250,1356
89032723,5/2/2021,1530,1858
87549095,20/1/2021,1132,1752
82927706,8/2/2021,1042,1516
97766993,28/1/2021,1955,2141
86005164,6/2/2021,1135,1748
82437148,28/1/2021,1102,1552
89259808,4/2/2021,1345,1807
98925006,26/1/2021,1136,1642
94814480,7/2/2021,2141,2152
87011809,12/2/2021,1701,1902
86479570,11/2/2021,1027,1835
97331290,1/2/2021,2040,2052
88822532,21/1/2021,1727,1750
90082873,1/2/2021,2024,2032
91388053,25/1/2021,1530,2022
93302341,21/1/2021,1430,1607
91000246,23/1/2021,1936,2111
95938259,24/1/2021,1819,1846
89621498,9/2/2021,1202,1954
95565591,24/1/2021,1634,1911
94450949,8/2/2021,1948,1952
93597778,25/1/2021,1432,1812
80949191,1/2/2021,1807,2129
90277868,3/2/2021,1036,2004
83351723,6/2/2021,1402,2032
90365849,4/2/2021,1811,1919
95948717,12/2/2021,1050,1635
81051254,26/1/2021,1235,2133
98494571,12/2/2021,1724,2126
84397183,21/1/2021,1105,1415
94170750,4/2/2021,1555,2158
80300315,26/1/2021,1243,1714
92607178,3/2/2021,1027,1345
94212876,27/1/2021,2113,2123
82094532,12/2/2021,1224,1456
96557261,29/1/2021,2033,2101
91238733,4/2/2021,2141,2158
89658453,1/2/2021,2140,2154
94675365,24/1/2021,2049,2106
83546016,9/2/2021,1452,1744
98283921,31/1/2021,2008,2008
83058144,26/1/2021,2147,2148
87712796,7/2/2021,2012,2154
90550881,26/1/2021,1216,1907
86851792,29/1/2021,1548,2142
96083522,11/2/2021,1655,1832
89323768,25/1/2021,2132,2133
94956683,7/2/2021,1205,1548
98592290,24/1/2021,1516,1907
96066913,30/1/2021,1429,1800
94430896,29/1/2021,1037,1130
84574318,9/2/2021,1405,1702
81542431,27/1/2021,1935,2158
85555066,21/1/2021,1539,2004
85428191,25/1/2021,1516,2018
99691357,5/2/2021,1613,1728
82912533,20/1/2021,1440,1802
98574867,23/1/2021,1803,1949
92231801,30/1/2021,1051,1247
84831099,8/2/2021,2032,2051
94315674,5/2/2021,1305,1355
98862277,26/1/2021,1608,1640
87645549,11/2/2021,2127,2155
93463090,3/2/2021,1527,1944
97621909,6/2/2021,1112,1407
88890711,27/1/2021,1907,2155
99466175,29/1/2021,1325,1406
88357019,3/2/2021,1455,2006
85347937,11/2/2021,1735,2034
84921524,8/2/2021,1327,1819
86477868,31/1/2021,1556,1557
93296105,5/2/2021,1234,1845
87113092,3/2/2021,1055,1710
90390192,8/2/2021,1940,2119
80053351,27/1/2021,2118,2119
95346424,25/1/2021,1425,1710
98086040,28/1/2021,1816,1919
98904870,6/2/2021,2146,2156
80779333,27/1/2021,1217,1756
82366932,9/2/2021,1628,2039
86222825,25/1/2021,1634,1811
98112691,1/2/2021,1354,1617
82232010,5/2/2021,1311,2118
83668576,24/1/2021,2044,2100
95205792,22/1/2021,1340,1731
96679658,24/1/2021,1152,2014
87856216,12/2/2021,1652,1942
82989966,31/1/2021,1323,1648
88237276,23/1/2021,2106,2130
96599735,8/2/2021,2010,2134
80123760,22/1/2021,1129,1235
87575094,2/2/2021,1802,2135
86546913,8/2/2021,1451,1941
85414064,10/2/2021,1049,1455
88345082,10/2/2021,1135,1844
90761808,23/1/2021,1320,2029
87899207,10/2/2021,1127,1458
95972130,20/1/2021,1730,2111
94065433,24/1/2021,2155,2158
92946958,3/2/2021,1448,1541
86728097,23/1/2021,1222,1720
83504867,24/1/2021,1403,1508
97633190,3/2/2021,1347,1640
80709374,8/2/2021,2001,2158
84217373,3/2/2021,1354,2137
91843023,28/1/2021,1453,1502
81326053,26/1/2021,1610,1714
87643626,25/1/2021,1206,1750
86643518,25/1/2021,1336,2113
86626388,3/2/2021,1704,1957
96382554,25/1/2021,1000,1632
96348240,26/1/2021,1103,1606
86513159,29/1/2021,1423,2046
93415832,6/2/2021,1119,1305
80269650,26/1/2021,1512,1557
93338172,21/1/2021,1246,1610
82675313,6/2/2021,1426,2033
97169853,26/1/2021,1040,2035
86680611,5/2/2021,1100,1710
92702666,27/1/2021,1548,2100
96398974,25/1/2021,1639,2156
80474152,28/1/2021,1235,1341
98395268,2/2/2021,2025,2053
90065812,31/1/2021,1039,2134
84433548,6/2/2021,1857,2046
86049316,5/2/2021,2114,2130
97063311,3/2/2021,1242,1342
99291688,25/1/2021,1837,2107
89577389,8/2/2021,1221,1635
89452856,23/1/2021,1701,2033
85210434,3/2/2021,2138,2138
98647773,31/1/2021,1025,1627
98779818,30/1/2021,1702,1850
99177354,2/2/2021,1440,1715
81274248,9/2/2021,2113,2125
85413329,2/2/2021,1028,1112
98346133,31/1/2021,1134,2056
99834169,8/2/2021,1554,1915
96729821,28/1/2021,2020,2129
95104516,27/1/2021,1917,2008
93575726,21/1/2021,1123,1556
85407129,9/2/2021,1841,2051
99259838,9/2/2021,1654,2002
91286612,10/2/2021,1301,1500
80422980,31/1/2021,1228,1616
90181102,21/1/2021,1430,2119
96305327,2/2/2021,1019,1603
95894551,7/2/2021,2020,2125
94042551,8/2/2021,1319,1655
81092304,30/1/2021,1601,1733
90337421,30/1/2021,1531,1617
81432532,11/2/2021,2149,2151
98764632,3/2/2021,1230,1732
96673448,28/1/2021,1337,1907
95133426,6/2/2021,2105,2145
84472614,20/1/2021,2155,2158
89892072,12/2/2021,1809,1936
81526262,25/1/2021,1505,2047
86586711,30/1/2021,1622,1905
82074440,23/1/2021,1720,2155
80288457,6/2/2021,1545,1906
81228068,22/1/2021,2151,2151
95136972,4/2/2021,2037,2128
88804056,9/2/2021,1419,2031
81425407,4/2/2021,1702,2043
99716508,3/2/2021,1643,2123
99737169,7/2/2021,1141,1211
97058874,6/2/2021,1946,2014
80523162,25/1/2021,1902,1958
90998132,22/1/2021,1224,2114
89776784,12/2/2021,1621,1655
97354807,10/2/2021,1516,2036
84492309,7/2/2021,1145,2109
95729404,27/1/2021,1554,1804
97986877,3/2/2021,2106,2144
99753408,26/1/2021,1153,1320
80592525,9/2/2021,1747,2138
95030850,7/2/2021,1124,1413
81628778,30/1/2021,1114,1732
86215280,25/1/2021,1348,1412
84096068,28/1/2021,1208,2123
83565740,27/1/2021,1242,1606
86832824,5/2/2021,1707,2141
96697555,2/2/2021,1109,1707
93255055,4/2/2021,1956,2046
80266530,28/1/2021,2042,2148
89057432,2/2/2021,2140,2156
89708690,30/1/2021,2149,2151
93654617,1/2/2021,1858,2144
95312676,7/2/2021,1326,1716
80289501,5/2/2021,1617,1929
84031982,21/1/2021,1901,2033
88034992,9/2/2021,1533,1805
85747175,9/2/2021,1429,1512
91589322,8/2/2021,1314,1415
99413351,27/1/2021,1533,1713
80405726,11/2/2021,1625,2004
84424902,2/2/2021,1824,2057
99962031,11/2/2021,2044,2056
94369101,8/2/2021,1551,2037
81682280,11/2/2021,2020,2149
96474824,31/1/2021,1958,2107
94596701,10/2/2021,1227,1734
94457490,1/2/2021,1652,2031
98198659,1/2/2021,1204,1406
84329563,20/1/2021,1618,1626
87254587,26/1/2021,1238,1810
81003405,30/1/2021,2153,2154
93280442,7/2/2021,1346,1829
87118578,6/2/2021,1028,1306
97280938,5/2/2021,1813,1915
89154824,1/2/2021,1031,2032
91851091,23/1/2021,2017,2120
95978074,28/1/2021,2011,2117
88423530,2/2/2021,1632,1735
96385384,31/1/2021,1632,1742
91071245,20/1/2021,1551,2052
96546110,20/1/2021,1606,2125
86258419,3/2/2021,1748,2132
95315375,1/2/2021,1347,1723
86431709,20/1/2021,1849,1932
95716380,3/2/2021,2105,2126
92688430,27/1/2021,1925,2134
85066747,25/1/2021,1719,1844
93274668,31/1/2021,2131,2155
84109800,27/1/2021,1827,2053
83504180,3/2/2021,1628,2040
81911936,2/2/2021,1828,2136
91723454,11/2/2021,1954,2042
95569999,29/1/2021,1151,1815
93261826,11/2/2021,1323,1854
81190278,22/1/2021,1155,1945
89349380,24/1/2021,1855,1952
88724256,27/1/2021,1230,1406
93730172,27/1/2021,1622,1639
92049226,12/2/2021,1550,1654
87270107,7/2/2021,1954,2053
96021349,11/2/2021,2119,2128
85049822,27/1/2021,2035,2054
85590864,6/2/2021,2021,2107
98919958,24/1/2021,1104,1613
94689143,11/2/2021,1750,1832
85931627,2/2/2021,1341,1421
83554227,20/1/2021,1237,1433
92873331,6/2/2021,1208,1902
98869533,23/1/2021,1704,2140
80902185,10/2/2021,1511,1653
85750637,25/1/2021,1523,1835
99513865,30/1/2021,1143,1148
85815723,29/1/2021,1828,2006
80313012,21/1/2021,1721,1845
81295640,1/2/2021,2105,2113
91771337,8/2/2021,1249,1518
93284147,4/2/2021,1433,1631
84284303,10/2/2021,2103,2133
98415241,26/1/2021,1303,1814
97405977,31/1/2021,1542,2005
90178926,12/2/2021,1000,1916
95568630,31/1/2021,1213,2115
94095594,27/1/2021,1753,2147
94587538,30/1/2021,1042,1631
84514263,22/1/2021,1903,1926
89117050,28/1/2021,1409,1455
82803896,30/1/2021,1844,1920
80300857,22/1/2021,1432,1450
90684084,21/1/2021,1434,1808
89608303,6/2/2021,1522,1752
92791552,1/2/2021,1327,1910
82351296,6/2/2021,1530,1703
91927362,7/2/2021,2000,2109
97830826,24/1/2021,1445,1616
97471170,9/2/2021,1451,1456
84515377,25/1/2021,1041,2000
89560358,28/1/2021,1130,2014
83757623,24/1/2021,1240,1810
96363603,25/1/2021,1614,1909
94035094,23/1/2021,1332,1333
84197632,23/1/2021,1029,1114
91792625,21/1/2021,2155,2158
97335836,5/2/2021,1314,2127
96871724,28/1/2021,1621,1908
80770113,20/1/2021,1913,1955
95815973,25/1/2021,1406,1851
94287040,9/2/2021,1502,1821
98896645,3/2/2021,1711,2014
86772237,2/2/2021,1632,2043
90385524,2/2/2021,1947,2119
83028068,6/2/2021,1235,2047
81323714,29/1/2021,1641,2031
93469345,30/1/2021,2114,2127
81850953,10/2/2021,1756,1958
94531416,9/2/2021,1812,2123
89461378,2/2/2021,1305,1816
88881180,3/2/2021,1207,1928
91931082,5/2/2021,1425,1612
95997751,4/2/2021,1716,2155
93499914,6/2/2021,1742,2023
85165859,12/2/2021,1346,1649
83585406,3/2/2021,1449,2125
89375323,11/2/2021,1858,2037
87966179,8/2/2021,1825,2127
91643765,20/1/2021,1512,1524
85261873,8/2/2021,1720,1736
99025947,20/1/2021,1907,2110
93877430,20/1/2021,1031,1132
81833527,27/1/2021,1409,2117
96860938,30/1/2021,1118,1754
81293844,10/2/2021,2057,2126
90495148,30/1/2021,2024,2034
97559925,31/1/2021,1120,1302
97007507,10/2/2021,2108,2150
91297837,10/2/2021,1949,2011
97442552,5/2/2021,1204,2151
82287793,27/1/2021,1205,1311
92700362,6/2/2021,1855,2119
84810637,8/2/2021,2118,2137
90057151,2/2/2021,1042,2021
99365411,2/2/2021,1242,2029
95949715,5/2/2021,1438,1948
99298140,11/2/2021,1720,1741
83808146,25/1/2021,1433,2003
97373685,25/1/2021,1245,2124
81028616,3/2/2021,1707,2056
84148100,10/2/2021,1557,2048
88086667,1/2/2021,2025,2100
80800685,22/1/2021,1602,1947
88597056,6/2/2021,1213,1641
81736734,9/2/2021,1721,1819
80976260,3/2/2021,1928,2027
98940187,1/2/2021,1919,1953
98110428,20/1/2021,1423,1518
97275046,3/2/2021,1718,1900
83490649,10/2/2021,1052,1340
85430208,3/2/2021,1757,1906
98693409,28/1/2021,1624,2138
91464521,25/1/2021,1002,1825
81730691,27/1/2021,1622,1921
91097124,25/1/2021,1358,2100
82082836,23/1/2021,1426,1517
85808753,27/1/2021,1739,1852
80313897,21/1/2021,1121,1130
95764124,24/1/2021,1047,1057
90910804,27/1/2021,1628,1835
92253498,25/1/2021,1556,2041
98083078,28/1/2021,1928,2149
83100455,24/1/2021,2150,2157
97608372,2/2/2021,1857,1931
82678195,27/1/2021,1353,1551
85803094,26/1/2021,1008,1809
98027124,9/2/2021,2106,2135
94526409,28/1/2021,1738,1917
95032458,9/2/2021,1613,1918
86698150,7/2/2021,1733,2011
80525537,11/2/2021,1320,1656
91414265,30/1/2021,1056,1301
84106239,5/2/2021,1357,1433
82134889,22/1/2021,2044,2129
88441258,30/1/2021,1434,1943
94675604,11/2/2021,1452,2102
87306099,8/2/2021,1518,1621
91486797,22/1/2021,2101,2134
85510158,2/2/2021,2104,2106
86639517,12/2/2021,1212,1800
81139504,26/1/2021,2106,2154
81541824,3/2/2021,2036,2150
83427537,6/2/2021,1345,1832
99343252,31/1/2021,1323,1706
85416226,9/2/2021,1641,2003
95135682,3/2/2021,1810,1913
91074165,28/1/2021,1402,1645
92399077,21/1/2021,1032,1509
97527135,21/1/2021,1155,1358
86252686,25/1/2021,1011,1417
94285124,20/1/2021,2035,2042
83308080,10/2/2021,1548,2122
96051116,30/1/2021,1843,1953
90099022,20/1/2021,1920,2111
99761678,23/1/2021,1504,1610
81976071,10/2/2021,1458,2111
97425025,8/2/2021,1445,1506
86361874,26/1/2021,1436,1957
83709893,28/1/2021,2127,2152
97769852,11/2/2021,1119,1825
98570641,1/2/2021,2039,2041
98079046,9/2/2021,1120,2044
93545351,31/1/2021,1810,2046
80042373,3/2/2021,1755,2016
90542275,5/2/2021,2019,2158
83780789,10/2/2021,1343,1810
91414953,29/1/2021,1857,1935
80676074,8/2/2021,1027,1930
96854310,1/2/2021,1955,2151
97292667,27/1/2021,1639,2016
85708458,28/1/2021,1958,2126
90428783,24/1/2021,1022,1805
86519865,1/2/2021,1815,2142
86959647,3/2/2021,1454,1819
88532172,3/2/2021,2106,2124
96582048,9/2/2021,1445,2030
87296306,30/1/2021,1948,2017
95473450,22/1/2021,1920,2111
98003184,23/1/2021,2100,2124
86012417,4/2/2021,1518,2016
93415645,29/1/2021,1015,1653
92349726,27/1/2021,2130,2158
94561516,4/2/2021,1252,1347
90822955,27/1/2021,1642,2015
96524779,22/1/2021,1924,1946
82555403,31/1/2021,1152,1547
96553608,11/2/2021,1433,2043
85289849,5/2/2021,1504,1951
84839551,26/1/2021,1240,1906
86318833,7/2/2021,1440,1934
91502653,9/2/2021,1536,1715
87325958,7/2/2021,1049,1558
95877874,27/1/2021,1249,1919
94407967,30/1/2021,1505,1525
90803510,10/2/2021,2101,2153
92222939,11/2/2021,1349,2113
98671459,4/2/2021,1735,2008
96937111,10/2/2021,1701,2145
82248826,4/2/2021,1831,1907
88762609,31/1/2021,1046,1131
83545153,7/2/2021,1026,2049
88432292,20/1/2021,1614,1829
95319958,7/2/2021,1854,2125
96339273,29/1/2021,1037,1757
98178042,26/1/2021,1353,1716
82379427,20/1/2021,1018,1823
94258431,29/1/2021,1010,1447
92638351,5/2/2021,2043,2100
95167102,21/1/2021,1420,1749
81387621,28/1/2021,2128,2137
81991916,22/1/2021,1626,2106
85436695,3/2/2021,1252,2036
93740943,1/2/2021,2146,2156
99948505,29/1/2021,1055,2056
95878143,24/1/2021,2100,2131
80476776,26/1/2021,2039,2111
87957462,12/2/2021,1716,1738
95554562,20/1/2021,1445,1831
85010670,20/1/2021,2121,2147
82340322,12/2/2021,1532,1842
90524683,27/1/2021,1834,2123
85188568,11/2/2021,2020,2154
88854440,29/1/2021,1233,1240
80781301,8/2/2021,1235,1529
82862577,8/2/2021,1622,1732
81399210,26/1/2021,1442,2136
80884566,22/1/2021,1603,2120
89185420,24/1/2021,1503,1933
86940920,27/1/2021,1404,1736
97173688,7/2/2021,1524,1529
83061341,12/2/2021,2134,2141
92834669,29/1/2021,1346,1356
95110149,23/1/2021,1714,1940
97845038,20/1/2021,2126,2150
85473811,2/2/2021,1718,1834
84994010,26/1/2021,1303,1545
96349316,23/1/2021,1434,1553
92264173,4/2/2021,1323,1851
99734015,10/2/2021,1522,1912
97727511,7/2/2021,1723,2040
80153821,25/1/2021,1323,1651
94458857,8/2/2021,1757,1858
85752236,22/1/2021,1213,1723
87667398,29/1/2021,2028,2056
90569761,24/1/2021,1356,2136
95379646,12/2/2021,1034,1845
86900139,24/1/2021,2042,2154
87107674,5/2/2021,2125,2158
98627423,24/1/2021,1309,2002
84321283,8/2/2021,1606,2034
89024228,6/2/2021,1105,1219
91877253,23/1/2021,1051,1749
89378787,24/1/2021,1000,1741
82660759,27/1/2021,1753,2039
92304520,20/1/2021,1813,2128
81874753,11/2/2021,1256,1541
93561647,27/1/2021,1354,2012
85444544,1/2/2021,1237,1504
81396430,12/2/2021,1819,2042
93940760,25/1/2021,1958,2044
86593216,12/2/2021,1623,2116
93363027,3/2/2021,1444,1806
92230870,2/2/2021,1422,2128
82995923,3/2/2021,1510,1902
88115328,12/2/2021,2118,2138
89409540,24/1/2021,1753,1953
93383046,30/1/2021,2119,2137
80569958,28/1/2021,1814,1830
90226610,8/2/2021,1728,1753
97254911,8/2/2021,1548,1806
80051648,30/1/2021,1949,2120
81299868,3/2/2021,1607,1900
94283231,3/2/2021,1210,1752
88238800,20/1/2021,2104,2120
96766024,30/1/2021,2152,2157
98640180,21/1/2021,1424,1721
87629318,7/2/2021,2037,2137
88532669,20/1/2021,1311,2020
93152383,30/1/2021,1958,2137
81256952,5/2/2021,1347,2109
99355312,5/2/2021,1434,1438
99602933,12/2/2021,1449,2112
92394146,3/2/2021,1340,1614
88730984,29/1/2021,2013,2030
85420560,28/1/2021,1337,1629
87920663,5/2/2021,1438,2152
96127531,23/1/2021,1630,1955
99885360,23/1/2021,1302,2145
80452342,1/2/2021,1910,1915
89705778,26/1/2021,1620,1943
84263670,24/1/2021,1745,1833
86395801,24/1/2021,2141,2144
90080977,5/2/2021,1120,1244
94983075,7/2/2021,1836,1932
81726740,9/2/2021,1351,1502
81797161,31/1/2021,1730,1816
96546306,26/1/2021,1532,2018
92088056,12/2/2021,1257,1921
83742550,31/1/2021,1123,1500
98815527,10/2/2021,1831,2108
99120669,27/1/2021,1908,2109
90815284,12/2/2021,1915,2155
83621952,2/2/2021,1930,2009
89748807,8/2/2021,1432,1907
84062393,3/2/2021,2010,2035
96079831,3/2/2021,1013,1511
97437625,23/1/2021,2147,2158
83871241,29/1/2021,1329,1909
85455512,29/1/2021,2106,2108
90598289,28/1/2021,1246,1742
88266265,7/2/2021,1009,1252
97338457,31/1/2021,1014,1817
84054421,26/1/2021,1606,2109
81379030,21/1/2021,1705,2016
84115311,5/2/2021,1103,1203
90900490,24/1/2021,1925,1944
91950975,24/1/2021,1228,1620
88871027,30/1/2021,1219,2156
80925981,12/2/2021,1800,1835
88522923,10/2/2021,1212,1255
88763520,22/1/2021,1336,1705
81870762,4/2/2021,1800,1835
87075668,6/2/2021,1517,1723
94041479,6/2/2021,1326,1847
82992321,20/1/2021,1251,1320
96514678,10/2/2021,1417,1439
88737123,28/1/2021,1631,1751
96918243,6/2/2021,1650,1706
80207835,26/1/2021,2109,2140
92071557,23/1/2021,1213,1257
91914582,23/1/2021,1621,2034
80700657,31/1/2021,2104,2144
97435722,6/2/2021,1918,2031
99625837,27/1/2021,1049,1822
86418172,21/1/2021,1342,1828
97887119,10/2/2021,1800,1916
96437120,29/1/2021,1333,1919
96315704,28/1/2021,1157,1340
85881757,26/1/2021,1617,1723
82915967,31/1/2021,1344,1813
81442260,5/2/2021,1444,2138
82654112,22/1/2021,1237,1344
83879214,3/2/2021,1238,1936
82603116,26/1/2021,1914,2012
92880076,23/1/2021,1825,1834
91476105,12/2/2021,2056,2142
83494797,4/2/2021,1457,1507
98541632,7/2/2021,1623,1841
99209541,2/2/2021,1705,2007
95858472,11/2/2021,1144,1418
97610757,4/2/2021,2011,2140
99914966,8/2/2021,1642,2151
93568144,28/1/2021,2116,2119
82655417,9/2/2021,2155,2158
89021176,4/2/2021,1724,2039
90243794,9/2/2021,1211,1539
82807766,6/2/2021,1244,1848
84147015,1/2/2021,1222,1850
87783599,8/2/2021,1742,2038
84778221,22/1/2021,2001,2056
86509148,29/1/2021,1854,2025
85169214,10/2/2021,1030,2111
81919613,9/2/2021,1927,2130
96797521,30/1/2021,1519,1946
87728405,12/2/2021,1518,1818
86225786,23/1/2021,2024,2046
96810458,12/2/2021,1650,1814
98392141,6/2/2021,2003,2105
94846639,23/1/2021,1734,1811
96700327,25/1/2021,1305,1544
94582197,29/1/2021,2115,2149
94796111,3/2/2021,1253,1329
92273928,8/2/2021,1556,1631
81919052,22/1/2021,1534,1822
92523048,10/2/2021,2150,2154
94229823,24/1/2021,2152,2157
97408767,21/1/2021,1612,1655
88560723,10/2/2021,1618,1824
83912579,30/1/2021,1251,1712
94977442,11/2/2021,2101,2154
89043266,1/2/2021,1025,1336
93388828,21/1/2021,1322,1744
98522395,25/1/2021,1929,1947
87720496,27/1/2021,1739,2005
99511883,25/1/2021,1704,2146
89304582,10/2/2021,1051,1202
98996679,9/2/2021,1115,1223
85301527,29/1/2021,1102,1420
89024691,5/2/2021,1522,1537
84706742,1/2/2021,1602,1723
92005882,1/2/2021,2046,2134
82663449,23/1/2021,1727,2005
85619477,21/1/2021,2130,2138
86713871,29/1/2021,1815,2005
95748626,20/1/2021,1730,2041
97609275,5/2/2021,1507,1715
87340984,27/1/2021,1120,1503
90518924,29/1/2021,1128,1852
98083376,12/2/2021,1911,1926
85585143,26/1/2021,2016,2151
88709574,26/1/2021,1449,2016
82367647,3/2/2021,1316,1510
94636552,26/1/2021,1755,1954
89665108,11/2/2021,1818,2144
87487640,7/2/2021,1850,1925
87655978,10/2/2021,1341,2157
90665705,21/1/2021,1553,1729
